Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-25, 22:55:44, 542.0,-36.37003812, 150.16246059, 1,52.976090, 1,0,0.000000, 22:55:38
2016-10-25, 22:55:44, 797.0,-36.37003876, 150.16247037, 1,52.976090, 1,0,0.000000, 22:55:38
2016-10-25, 22:55:45, 052.0,-36.37003939, 150.16248016, 1,52.976090, 1,0,0.000000, 22:55:39
2016-10-25, 22:55:45, 316.0,-36.37004006, 150.16249029, 1,52.976090, 1,0,0.000000, 22:55:39
2016-10-25, 22:55:45, 572.0,-36.37004070, 150.16250011, 1,53.007437, 1,0,0.000000, 22:55:39
2016-10-25, 22:55:45, 826.0,-36.37004133, 150.16250986, 1,53.007437, 1,0,0.000000, 22:55:39
2016-10-25, 22:55:46, 081.0,-36.37004187, 150.16251954, 1,53.007437, 1,0,0.000000, 22:55:40
2016-10-25, 22:55:46, 394.0,-36.37004239, 150.16253130, 1,53.007437, 1,0,0.000000, 22:55:40
2016-10-25, 22:55:46, 648.0,-36.37004282, 150.16254084, 1,53.036262, 1,0,0.000000, 22:55:40
2016-10-25, 22:55:46, 904.0,-36.37004324, 150.16255045, 1,53.038952, 1,0,0.000000, 22:55:40
2016-10-25, 22:55:47, 159.0,-36.37004367, 150.16256003, 1,53.038952, 1,0,0.000000, 22:55:41
2016-10-25, 22:55:47, 414.0,-36.37004409, 150.16256961, 1,53.038952, 1,0,0.000000, 22:55:41
2016-10-25, 22:55:47, 669.0,-36.37004452, 150.16257918, 1,53.038952, 1,0,0.000000, 22:55:41
2016-10-25, 22:55:47, 922.0,-36.37004494, 150.16258869, 1,53.038952, 1,0,0.000000, 22:55:41
2016-10-25, 22:55:48, 178.0,-36.37004518, 150.16259838, 1,53.038952, 1,0,0.000000, 22:55:42
2016-10-25, 22:55:48, 432.0,-36.37004539, 150.16260802, 1,53.137325, 1,0,0.000000, 22:55:42
2016-10-25, 22:55:48, 688.0,-36.37004560, 150.16261773, 1,53.266420, 1,0,0.000000, 22:55:42
2016-10-25, 22:55:48, 943.0,-36.37004581, 150.16262740, 1,53.424576, 1,0,0.000000, 22:55:42
2016-10-25, 22:55:49, 198.0,-36.37004602, 150.16263708, 1,53.589105, 1,0,0.000000, 22:55:43
2016-10-25, 22:55:49, 453.0,-36.37004623, 150.16264675, 1,53.725015, 1,0,0.000000, 22:55:43
2016-10-25, 22:55:49, 708.0,-36.37004644, 150.16265642, 1,53.725015, 1,0,0.000000, 22:55:43
2016-10-25, 22:55:49, 963.0,-36.37004665, 150.16266610, 1,53.725015, 1,0,0.000000, 22:55:43
2016-10-25, 22:55:50, 218.0,-36.37004667, 150.16267579, 1,53.725015, 1,0,0.000000, 22:55:44
2016-10-25, 22:55:50, 473.0,-36.37004667, 150.16268548, 1,53.725015, 1,0,0.000000, 22:55:44
2016-10-25, 22:55:50, 727.0,-36.37004667, 150.16269514, 1,53.545576, 1,0,0.000000, 22:55:44
2016-10-25, 22:55:50, 983.0,-36.37004667, 150.16270487, 1,53.395517, 1,0,0.000000, 22:55:45
2016-10-25, 22:55:51, 238.0,-36.37004667, 150.16271456, 1,53.263463, 1,0,0.000000, 22:55:45
2016-10-25, 22:55:51, 492.0,-36.37004667, 150.16272422, 1,53.185693, 1,0,0.000000, 22:55:45
2016-10-25, 22:55:51, 748.0,-36.37004667, 150.16273395, 1,53.185693, 1,0,0.000000, 22:55:45
2016-10-25, 22:55:52, 002.0,-36.37004671, 150.16274361, 1,53.185693, 1,0,0.000000, 22:55:46
2016-10-25, 22:55:52, 258.0,-36.37004692, 150.16275339, 1,53.118235, 1,0,0.000000, 22:55:46
2016-10-25, 22:55:52, 513.0,-36.37004713, 150.16276313, 1,53.111659, 1,0,0.000000, 22:55:46
2016-10-25, 22:55:52, 768.0,-36.37004735, 150.16277288, 1,53.111659, 1,0,0.000000, 22:55:46
2016-10-25, 22:55:53, 023.0,-36.37004756, 150.16278262, 1,53.118235, 1,0,0.000000, 22:55:47
2016-10-25, 22:55:53, 277.0,-36.37004777, 150.16279232, 1,53.123064, 1,0,0.000000, 22:55:47
2016-10-25, 22:55:53, 533.0,-36.37004798, 150.16280210, 1,53.123064, 1,0,0.000000, 22:55:47
2016-10-25, 22:55:53, 789.0,-36.37004819, 150.16281188, 1,53.123064, 1,0,0.000000, 22:55:47
2016-10-25, 22:55:54, 044.0,-36.37004848, 150.16282142, 1,53.123064, 1,0,0.000000, 22:55:48
2016-10-25, 22:55:54, 348.0,-36.37004899, 150.16283235, 1,53.327076, 1,0,0.000000, 22:55:48
2016-10-25, 22:55:54, 604.0,-36.37004941, 150.16284155, 1,53.404803, 1,0,0.000000, 22:55:48
2016-10-25, 22:55:54, 859.0,-36.37004984, 150.16285072, 1,53.521310, 1,0,0.000000, 22:55:48
2016-10-25, 22:55:55, 113.0,-36.37005026, 150.16285985, 1,53.720681, 1,0,0.000000, 22:55:49
2016-10-25, 22:55:55, 378.0,-36.37005071, 150.16286937, 1,53.720681, 1,0,0.000000, 22:55:49
2016-10-25, 22:55:55, 633.0,-36.37005113, 150.16287853, 1,53.720681, 1,0,0.000000, 22:55:49
2016-10-25, 22:55:55, 889.0,-36.37005156, 150.16288774, 1,53.720681, 1,0,0.000000, 22:55:49
2016-10-25, 22:55:56, 144.0,-36.37005151, 150.16289687, 1,53.720681, 1,0,0.000000, 22:55:50
2016-10-25, 22:55:56, 449.0,-36.37005125, 150.16290778, 1,53.720681, 1,0,0.000000, 22:55:50
2016-10-25, 22:55:56, 704.0,-36.37005104, 150.16291691, 1,53.634040, 1,0,0.000000, 22:55:50
2016-10-25, 22:55:56, 959.0,-36.37005083, 150.16292603, 1,53.409385, 1,0,0.000000, 22:55:51
2016-10-25, 22:55:57, 214.0,-36.37005062, 150.16293515, 1,53.409385, 1,0,0.000000, 22:55:51
2016-10-25, 22:55:57, 469.0,-36.37005040, 150.16294428, 1,53.409385, 1,0,0.000000, 22:55:51
2016-10-25, 22:55:57, 725.0,-36.37005019, 150.16295344, 1,53.409385, 1,0,0.000000, 22:55:51
2016-10-25, 22:55:57, 980.0,-36.37004998, 150.16296264, 1,53.409385, 1,0,0.000000, 22:55:52
2016-10-25, 22:55:58, 235.0,-36.37004977, 150.16297257, 1,53.509676, 1,0,0.000000, 22:55:52
2016-10-25, 22:55:58, 489.0,-36.37004956, 150.16298246, 1,53.511962, 1,0,0.000000, 22:55:52
2016-10-25, 22:55:58, 744.0,-36.37004935, 150.16299238, 1,53.511962, 1,0,0.000000, 22:55:52
2016-10-25, 22:55:59, 000.0,-36.37004913, 150.16300235, 1,53.511962, 1,0,0.000000, 22:55:53
2016-10-25, 22:55:59, 254.0,-36.37004892, 150.16301224, 1,53.511962, 1,0,0.000000, 22:55:53
2016-10-25, 22:55:59, 510.0,-36.37004871, 150.16302221, 1,53.511962, 1,0,0.000000, 22:55:53
2016-10-25, 22:55:59, 765.0,-36.37004850, 150.16303214, 1,53.427253, 1,0,0.000000, 22:55:53
2016-10-25, 22:56:00, 019.0,-36.37004820, 150.16304191, 1,53.297457, 1,0,0.000000, 22:55:54
2016-10-25, 22:56:00, 324.0,-36.37004744, 150.16305311, 1,53.171578, 1,0,0.000000, 22:55:54
2016-10-25, 22:56:00, 580.0,-36.37004680, 150.16306251, 1,52.940119, 1,0,0.000000, 22:55:54
2016-10-25, 22:56:00, 835.0,-36.37004616, 150.16307187, 1,52.940119, 1,0,0.000000, 22:55:54
2016-10-25, 22:56:01, 090.0,-36.37004552, 150.16308124, 1,52.940119, 1,0,0.000000, 22:55:55
2016-10-25, 22:56:01, 345.0,-36.37004488, 150.16309060, 1,52.940119, 1,0,0.000000, 22:55:55
2016-10-25, 22:56:01, 600.0,-36.37004424, 150.16309997, 1,52.940119, 1,0,0.000000, 22:55:55
2016-10-25, 22:56:01, 858.0,-36.37004360, 150.16310944, 1,53.035810, 1,0,0.000000, 22:55:55
2016-10-25, 22:56:02, 113.0,-36.37004321, 150.16311880, 1,53.246418, 1,0,0.000000, 22:55:56
2016-10-25, 22:56:02, 418.0,-36.37004295, 150.16312998, 1,53.477021, 1,0,0.000000, 22:55:56
2016-10-25, 22:56:02, 674.0,-36.37004273, 150.16313936, 1,53.698718, 1,0,0.000000, 22:55:56
2016-10-25, 22:56:02, 929.0,-36.37004251, 150.16314871, 1,53.808183, 1,0,0.000000, 22:55:56
2016-10-25, 22:56:03, 183.0,-36.37004229, 150.16315802, 1,53.863865, 1,0,0.000000, 22:55:57
2016-10-25, 22:56:03, 438.0,-36.37004208, 150.16316737, 1,53.863865, 1,0,0.000000, 22:55:57
2016-10-25, 22:56:03, 694.0,-36.37004186, 150.16317675, 1,53.863865, 1,0,0.000000, 22:55:57
2016-10-25, 22:56:03, 949.0,-36.37004157, 150.16318605, 1,53.916851, 1,0,0.000000, 22:55:58
2016-10-25, 22:56:04, 203.0,-36.37004072, 150.16319494, 1,53.929025, 1,0,0.000000, 22:55:58
2016-10-25, 22:56:04, 759.0,-36.37003887, 150.16321439, 1,53.968498, 1,0,0.000000, 22:55:58
2016-10-25, 22:56:05, 014.0,-36.37003802, 150.16322331, 1,53.968498, 1,0,0.000000, 22:55:59
2016-10-25, 22:56:05, 268.0,-36.37003717, 150.16323219, 1,53.977944, 1,0,0.000000, 22:55:59
2016-10-25, 22:56:05, 532.0,-36.37003629, 150.16324143, 1,53.977944, 1,0,0.000000, 22:55:59
2016-10-25, 22:56:05, 839.0,-36.37003527, 150.16325217, 1,53.977944, 1,0,0.000000, 22:55:59
2016-10-25, 22:56:06, 095.0,-36.37003355, 150.16326109, 1,53.977944, 1,0,0.000000, 22:56:00
2016-10-25, 22:56:06, 351.0,-36.37003143, 150.16326999, 1,53.977944, 1,0,0.000000, 22:56:00
2016-10-25, 22:56:06, 606.0,-36.37002932, 150.16327885, 1,53.940494, 1,0,0.000000, 22:56:00
2016-10-25, 22:56:06, 861.0,-36.37002721, 150.16328772, 1,53.940494, 1,0,0.000000, 22:56:00
2016-10-25, 22:56:07, 116.0,-36.37002510, 150.16329659, 1,53.940494, 1,0,0.000000, 22:56:01
2016-10-25, 22:56:07, 471.0,-36.37002216, 150.16330893, 1,53.931205, 1,0,0.000000, 22:56:01
2016-10-25, 22:56:07, 726.0,-36.37002005, 150.16331780, 1,53.914818, 1,0,0.000000, 22:56:01
2016-10-25, 22:56:07, 980.0,-36.37001806, 150.16332668, 1,53.795200, 1,0,0.000000, 22:56:02
2016-10-25, 22:56:08, 236.0,-36.37001657, 150.16333585, 1,53.759546, 1,0,0.000000, 22:56:02
2016-10-25, 22:56:08, 492.0,-36.37001508, 150.16334501, 1,53.669722, 1,0,0.000000, 22:56:02
2016-10-25, 22:56:08, 747.0,-36.37001359, 150.16335414, 1,53.611253, 1,0,0.000000, 22:56:02
2016-10-25, 22:56:09, 002.0,-36.37001210, 150.16336327, 1,53.564126, 1,0,0.000000, 22:56:03
2016-10-25, 22:56:09, 257.0,-36.37001062, 150.16337240, 1,53.534560, 1,0,0.000000, 22:56:03
2016-10-25, 22:56:09, 512.0,-36.37000913, 150.16338152, 1,53.526553, 1,0,0.000000, 22:56:03
2016-10-25, 22:56:09, 817.0,-36.37000735, 150.16339244, 1,53.429318, 1,0,0.000000, 22:56:03
2016-10-25, 22:56:10, 072.0,-36.37000632, 150.16340162, 1,53.297824, 1,0,0.000000, 22:56:04
2016-10-25, 22:56:10, 376.0,-36.37000555, 150.16341260, 1,53.202246, 1,0,0.000000, 22:56:04
2016-10-25, 22:56:10, 631.0,-36.37000491, 150.16342182, 1,53.202246, 1,0,0.000000, 22:56:04
2016-10-25, 22:56:10, 887.0,-36.37000427, 150.16343107, 1,53.202246, 1,0,0.000000, 22:56:04
2016-10-25, 22:56:11, 142.0,-36.37000362, 150.16344029, 1,53.202246, 1,0,0.000000, 22:56:05
2016-10-25, 22:56:11, 397.0,-36.37000298, 150.16344950, 1,53.202246, 1,0,0.000000, 22:56:05
2016-10-25, 22:56:11, 652.0,-36.37000234, 150.16345872, 1,53.374025, 1,0,0.000000, 22:56:05
2016-10-25, 22:56:11, 907.0,-36.37000169, 150.16346794, 1,53.439993, 1,0,0.000000, 22:56:05
2016-10-25, 22:56:12, 161.0,-36.37000086, 150.16347724, 1,53.456747, 1,0,0.000000, 22:56:06
2016-10-25, 22:56:12, 417.0,-36.37000000, 150.16348663, 1,53.606127, 1,0,0.000000, 22:56:06
2016-10-25, 22:56:12, 672.0,-36.36999915, 150.16349598, 1,53.709273, 1,0,0.000000, 22:56:06
2016-10-25, 22:56:12, 926.0,-36.36999831, 150.16350529, 1,53.750192, 1,0,0.000000, 22:56:07
2016-10-25, 22:56:13, 182.0,-36.36999745, 150.16351468, 1,53.877273, 1,0,0.000000, 22:56:07
2016-10-25, 22:56:13, 437.0,-36.36999660, 150.16352403, 1,53.934867, 1,0,0.000000, 22:56:07
2016-10-25, 22:56:13, 692.0,-36.36999575, 150.16353338, 1,53.993659, 1,0,0.000000, 22:56:07
2016-10-25, 22:56:13, 947.0,-36.36999486, 150.16354278, 1,53.993659, 1,0,0.000000, 22:56:08
2016-10-25, 22:56:14, 202.0,-36.36999358, 150.16355255, 1,54.106462, 1,0,0.000000, 22:56:08
2016-10-25, 22:56:14, 457.0,-36.36999231, 150.16356232, 1,54.148499, 1,0,0.000000, 22:56:08
2016-10-25, 22:56:14, 712.0,-36.36999103, 150.16357209, 1,54.229020, 1,0,0.000000, 22:56:08
2016-10-25, 22:56:14, 967.0,-36.36998976, 150.16358186, 1,54.229020, 1,0,0.000000, 22:56:09
2016-10-25, 22:56:15, 222.0,-36.36998848, 150.16359163, 1,54.229020, 1,0,0.000000, 22:56:09
2016-10-25, 22:56:15, 478.0,-36.36998720, 150.16360144, 1,54.229020, 1,0,0.000000, 22:56:09
2016-10-25, 22:56:15, 742.0,-36.36998588, 150.16361155, 1,54.229020, 1,0,0.000000, 22:56:09
2016-10-25, 22:56:15, 998.0,-36.36998507, 150.16362116, 1,54.197818, 1,0,0.000000, 22:56:10
2016-10-25, 22:56:16, 253.0,-36.36998528, 150.16363027, 1,54.066567, 1,0,0.000000, 22:56:10
2016-10-25, 22:56:16, 507.0,-36.36998549, 150.16363934, 1,54.002869, 1,0,0.000000, 22:56:10
2016-10-25, 22:56:16, 763.0,-36.36998570, 150.16364849, 1,53.958056, 1,0,0.000000, 22:56:10
2016-10-25, 22:56:17, 017.0,-36.36998591, 150.16365756, 1,53.958056, 1,0,0.000000, 22:56:11
2016-10-25, 22:56:17, 273.0,-36.36998612, 150.16366671, 1,53.957810, 1,0,0.000000, 22:56:11
2016-10-25, 22:56:17, 528.0,-36.36998634, 150.16367582, 1,53.957026, 1,0,0.000000, 22:56:11
2016-10-25, 22:56:17, 783.0,-36.36998655, 150.16368493, 1,53.907272, 1,0,0.000000, 22:56:11
2016-10-25, 22:56:18, 038.0,-36.36998713, 150.16369355, 1,53.907272, 1,0,0.000000, 22:56:12
2016-10-25, 22:56:18, 342.0,-36.36998839, 150.16370311, 1,53.714710, 1,0,0.000000, 22:56:12
2016-10-25, 22:56:18, 598.0,-36.36998945, 150.16371115, 1,53.661193, 1,0,0.000000, 22:56:12
2016-10-25, 22:56:18, 853.0,-36.36999050, 150.16371917, 1,53.661193, 1,0,0.000000, 22:56:12
2016-10-25, 22:56:19, 108.0,-36.36999156, 150.16372718, 1,53.661193, 1,0,0.000000, 22:56:13
2016-10-25, 22:56:19, 363.0,-36.36999261, 150.16373520, 1,53.661193, 1,0,0.000000, 22:56:13
2016-10-25, 22:56:19, 619.0,-36.36999367, 150.16374324, 1,53.661193, 1,0,0.000000, 22:56:13
2016-10-25, 22:56:19, 873.0,-36.36999472, 150.16375123, 1,53.752734, 1,0,0.000000, 22:56:13
2016-10-25, 22:56:20, 129.0,-36.36999532, 150.16375890, 1,53.752794, 1,0,0.000000, 22:56:14
2016-10-25, 22:56:20, 434.0,-36.36999583, 150.16376787, 1,53.752794, 1,0,0.000000, 22:56:14
2016-10-25, 22:56:20, 689.0,-36.36999626, 150.16377538, 1,53.767347, 1,0,0.000000, 22:56:14
2016-10-25, 22:56:20, 944.0,-36.36999669, 150.16378288, 1,53.787612, 1,0,0.000000, 22:56:15
2016-10-25, 22:56:21, 199.0,-36.36999712, 150.16379039, 1,53.822163, 1,0,0.000000, 22:56:15
2016-10-25, 22:56:21, 454.0,-36.36999755, 150.16379789, 1,53.875422, 1,0,0.000000, 22:56:15
2016-10-25, 22:56:21, 709.0,-36.36999798, 150.16380540, 1,53.875422, 1,0,0.000000, 22:56:15
2016-10-25, 22:56:21, 963.0,-36.36999844, 150.16381283, 1,53.951622, 1,0,0.000000, 22:56:16
2016-10-25, 22:56:22, 219.0,-36.36999908, 150.16382008, 1,54.102562, 1,0,0.000000, 22:56:16
2016-10-25, 22:56:22, 474.0,-36.36999971, 150.16382731, 1,54.102562, 1,0,0.000000, 22:56:16
2016-10-25, 22:56:22, 729.0,-36.37000035, 150.16383453, 1,54.102562, 1,0,0.000000, 22:56:16
2016-10-25, 22:56:22, 984.0,-36.37000099, 150.16384176, 1,54.102562, 1,0,0.000000, 22:56:17
2016-10-25, 22:56:23, 239.0,-36.37000163, 150.16384898, 1,54.102562, 1,0,0.000000, 22:56:17
2016-10-25, 22:56:23, 494.0,-36.37000226, 150.16385621, 1,54.088286, 1,0,0.000000, 22:56:17
2016-10-25, 22:56:23, 749.0,-36.37000290, 150.16386343, 1,53.913894, 1,0,0.000000, 22:56:17
2016-10-25, 22:56:24, 004.0,-36.37000299, 150.16387105, 1,53.913894, 1,0,0.000000, 22:56:18
2016-10-25, 22:56:24, 259.0,-36.37000194, 150.16387952, 1,53.913894, 1,0,0.000000, 22:56:18
2016-10-25, 22:56:24, 513.0,-36.37000088, 150.16388795, 1,53.913894, 1,0,0.000000, 22:56:18
2016-10-25, 22:56:24, 769.0,-36.36999982, 150.16389644, 1,53.913894, 1,0,0.000000, 22:56:18
2016-10-25, 22:56:25, 024.0,-36.36999876, 150.16390490, 1,54.113340, 1,0,0.000000, 22:56:19
2016-10-25, 22:56:25, 278.0,-36.36999771, 150.16391333, 1,54.179220, 1,0,0.000000, 22:56:19
2016-10-25, 22:56:25, 534.0,-36.36999665, 150.16392183, 1,54.243156, 1,0,0.000000, 22:56:19
2016-10-25, 22:56:25, 798.0,-36.36999555, 150.16393059, 1,54.273098, 1,0,0.000000, 22:56:19
2016-10-25, 22:56:26, 054.0,-36.36999531, 150.16393942, 1,54.273098, 1,0,0.000000, 22:56:20
2016-10-25, 22:56:26, 358.0,-36.36999607, 150.16395034, 1,54.273098, 1,0,0.000000, 22:56:20
2016-10-25, 22:56:26, 613.0,-36.36999671, 150.16395950, 1,54.273098, 1,0,0.000000, 22:56:20
2016-10-25, 22:56:26, 868.0,-36.36999735, 150.16396866, 1,54.273098, 1,0,0.000000, 22:56:20
2016-10-25, 22:56:27, 124.0,-36.36999799, 150.16397786, 1,54.271171, 1,0,0.000000, 22:56:21
2016-10-25, 22:56:27, 379.0,-36.36999863, 150.16398702, 1,54.243590, 1,0,0.000000, 22:56:21
2016-10-25, 22:56:27, 634.0,-36.36999927, 150.16399618, 1,53.995182, 1,0,0.000000, 22:56:21
2016-10-25, 22:56:27, 889.0,-36.36999991, 150.16400534, 1,53.995182, 1,0,0.000000, 22:56:21
2016-10-25, 22:56:28, 144.0,-36.37000018, 150.16401455, 1,53.995182, 1,0,0.000000, 22:56:22
2016-10-25, 22:56:28, 449.0,-36.37000043, 150.16402558, 1,53.995182, 1,0,0.000000, 22:56:22
2016-10-25, 22:56:28, 704.0,-36.37000064, 150.16403480, 1,53.995182, 1,0,0.000000, 22:56:22
2016-10-25, 22:56:28, 959.0,-36.37000085, 150.16404402, 1,54.082614, 1,0,0.000000, 22:56:23
2016-10-25, 22:56:29, 213.0,-36.37000106, 150.16405321, 1,54.165239, 1,0,0.000000, 22:56:23
2016-10-25, 22:56:29, 469.0,-36.37000127, 150.16406246, 1,54.165239, 1,0,0.000000, 22:56:23
2016-10-25, 22:56:29, 724.0,-36.37000148, 150.16407168, 1,54.165239, 1,0,0.000000, 22:56:23
2016-10-25, 22:56:29, 981.0,-36.37000162, 150.16408105, 1,54.165239, 1,0,0.000000, 22:56:24
2016-10-25, 22:56:30, 233.0,-36.37000117, 150.16409085, 1,54.173282, 1,0,0.000000, 22:56:24
