Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-27, 20:58:41, 124.0,-36.30993382, 150.20853012, 1,37.218271, 1,0,0.000000, 20:58:34
2016-10-27, 20:58:41, 384.0,-36.30993464, 150.20853870, 1,37.205295, 1,0,0.000000, 20:58:34
2016-10-27, 20:58:41, 633.0,-36.30993542, 150.20854691, 1,37.205295, 1,0,0.000000, 20:58:34
2016-10-27, 20:58:41, 883.0,-36.30993621, 150.20855517, 1,37.197513, 1,0,0.000000, 20:58:34
2016-10-27, 20:58:42, 164.0,-36.30993709, 150.20856444, 1,37.197513, 1,0,0.000000, 20:58:35
2016-10-27, 20:58:42, 416.0,-36.30993788, 150.20857276, 1,37.197513, 1,0,0.000000, 20:58:35
2016-10-27, 20:58:42, 675.0,-36.30993870, 150.20858130, 1,37.197513, 1,0,0.000000, 20:58:35
2016-10-27, 20:58:42, 924.0,-36.30993948, 150.20858952, 1,37.197513, 1,0,0.000000, 20:58:35
2016-10-27, 20:58:43, 174.0,-36.30994050, 150.20859812, 1,37.404650, 1,0,0.000000, 20:58:36
2016-10-27, 20:58:43, 430.0,-36.30994201, 150.20860762, 1,37.423108, 1,0,0.000000, 20:58:36
2016-10-27, 20:58:43, 683.0,-36.30994350, 150.20861701, 1,37.442720, 1,0,0.000000, 20:58:36
2016-10-27, 20:58:43, 934.0,-36.30994498, 150.20862632, 1,37.442720, 1,0,0.000000, 20:58:36
2016-10-27, 20:58:44, 183.0,-36.30994645, 150.20863556, 1,37.442720, 1,0,0.000000, 20:58:37
2016-10-27, 20:58:44, 435.0,-36.30994794, 150.20864492, 1,37.542618, 1,0,0.000000, 20:58:37
2016-10-27, 20:58:44, 685.0,-36.30994942, 150.20865419, 1,37.651335, 1,0,0.000000, 20:58:37
2016-10-27, 20:58:44, 937.0,-36.30995091, 150.20866355, 1,37.739502, 1,0,0.000000, 20:58:37
2016-10-27, 20:58:45, 191.0,-36.30995209, 150.20867332, 1,37.797070, 1,0,0.000000, 20:58:38
2016-10-27, 20:58:45, 443.0,-36.30995295, 150.20868336, 1,37.806213, 1,0,0.000000, 20:58:38
2016-10-27, 20:58:45, 698.0,-36.30995381, 150.20869353, 1,37.808939, 1,0,0.000000, 20:58:38
2016-10-27, 20:58:45, 950.0,-36.30995467, 150.20870357, 1,37.823366, 1,0,0.000000, 20:58:38
2016-10-27, 20:58:46, 199.0,-36.30995551, 150.20871350, 1,37.990768, 1,0,0.000000, 20:58:39
2016-10-27, 20:58:46, 449.0,-36.30995636, 150.20872347, 1,38.129843, 1,0,0.000000, 20:58:39
2016-10-27, 20:58:46, 699.0,-36.30995721, 150.20873343, 1,38.384866, 1,0,0.000000, 20:58:39
2016-10-27, 20:58:46, 951.0,-36.30995806, 150.20874348, 1,38.458961, 1,0,0.000000, 20:58:39
2016-10-27, 20:58:47, 207.0,-36.30995907, 150.20875389, 1,38.458961, 1,0,0.000000, 20:58:40
2016-10-27, 20:58:47, 457.0,-36.30996012, 150.20876414, 1,38.458961, 1,0,0.000000, 20:58:40
2016-10-27, 20:58:47, 704.0,-36.30996115, 150.20877427, 1,38.458961, 1,0,0.000000, 20:58:40
2016-10-27, 20:58:47, 953.0,-36.30996219, 150.20878449, 1,38.458961, 1,0,0.000000, 20:58:40
2016-10-27, 20:58:48, 203.0,-36.30996324, 150.20879474, 1,38.435478, 1,0,0.000000, 20:58:41
2016-10-27, 20:58:48, 453.0,-36.30996429, 150.20880499, 1,38.435478, 1,0,0.000000, 20:58:41
