Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-25, 23:54:31, 989.0,-36.39987622, 150.24009879, 1,114.838527, 1,0,0.000000, 23:54:26
2016-10-25, 23:54:32, 496.0,-36.39987029, 150.24008268, 1,114.838527, 1,0,0.000000, 23:54:26
2016-10-25, 23:54:33, 002.0,-36.39986436, 150.24006660, 1,114.838527, 1,0,0.000000, 23:54:27
2016-10-25, 23:54:33, 508.0,-36.39985844, 150.24005052, 1,114.838527, 1,0,0.000000, 23:54:27
2016-10-25, 23:54:34, 014.0,-36.39985275, 150.24003457, 1,114.867880, 1,0,0.000000, 23:54:28
2016-10-25, 23:54:34, 520.0,-36.39984853, 150.24001939, 1,114.872496, 1,0,0.000000, 23:54:28
2016-10-25, 23:54:35, 026.0,-36.39984432, 150.24000421, 1,114.872496, 1,0,0.000000, 23:54:29
2016-10-25, 23:54:35, 540.0,-36.39984003, 150.23998879, 1,114.872496, 1,0,0.000000, 23:54:29
2016-10-25, 23:54:36, 047.0,-36.39983616, 150.23997345, 1,114.957661, 1,0,0.000000, 23:54:30
2016-10-25, 23:54:36, 553.0,-36.39983366, 150.23995765, 1,114.957661, 1,0,0.000000, 23:54:30
2016-10-25, 23:54:37, 059.0,-36.39983117, 150.23994185, 1,114.957661, 1,0,0.000000, 23:54:31
2016-10-25, 23:54:37, 565.0,-36.39982867, 150.23992604, 1,114.957661, 1,0,0.000000, 23:54:31
2016-10-25, 23:54:38, 071.0,-36.39982667, 150.23990985, 1,114.957661, 1,0,0.000000, 23:54:32
2016-10-25, 23:54:38, 575.0,-36.39982667, 150.23989209, 1,114.869908, 1,0,0.000000, 23:54:32
2016-10-25, 23:54:39, 082.0,-36.39982667, 150.23987423, 1,114.655797, 1,0,0.000000, 23:54:33
2016-10-25, 23:54:39, 587.0,-36.39982667, 150.23985644, 1,114.655797, 1,0,0.000000, 23:54:33
2016-10-25, 23:54:40, 093.0,-36.39982723, 150.23983838, 1,114.655797, 1,0,0.000000, 23:54:34
2016-10-25, 23:54:40, 599.0,-36.39982935, 150.23981969, 1,114.655797, 1,0,0.000000, 23:54:34
2016-10-25, 23:54:41, 106.0,-36.39983148, 150.23980096, 1,114.655797, 1,0,0.000000, 23:54:35
2016-10-25, 23:54:41, 612.0,-36.39983361, 150.23978227, 1,114.662589, 1,0,0.000000, 23:54:35
2016-10-25, 23:54:42, 118.0,-36.39983572, 150.23976327, 1,114.715179, 1,0,0.000000, 23:54:36
2016-10-25, 23:54:42, 625.0,-36.39983780, 150.23974366, 1,114.946872, 1,0,0.000000, 23:54:36
2016-10-25, 23:54:43, 131.0,-36.39983988, 150.23972408, 1,114.980249, 1,0,0.000000, 23:54:37
2016-10-25, 23:54:43, 637.0,-36.39984197, 150.23970451, 1,114.980249, 1,0,0.000000, 23:54:37
2016-10-25, 23:54:44, 155.0,-36.39984396, 150.23968479, 1,114.980249, 1,0,0.000000, 23:54:38
2016-10-25, 23:54:44, 661.0,-36.39984566, 150.23966608, 1,114.980249, 1,0,0.000000, 23:54:38
2016-10-25, 23:54:45, 168.0,-36.39984736, 150.23964733, 1,114.980249, 1,0,0.000000, 23:54:39
2016-10-25, 23:54:45, 684.0,-36.39984910, 150.23962824, 1,114.800113, 1,0,0.000000, 23:54:39
2016-10-25, 23:54:46, 191.0,-36.39985119, 150.23960978, 1,114.720860, 1,0,0.000000, 23:54:40
2016-10-25, 23:54:46, 719.0,-36.39985383, 150.23959089, 1,114.720860, 1,0,0.000000, 23:54:40
