Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-25, 22:21:24, 023.0,-36.36991811, 150.09976952, 1,23.975186, 1,0,0.000000, 22:21:18
2016-10-25, 22:21:24, 278.0,-36.36991748, 150.09977288, 1,23.992176, 1,0,0.000000, 22:21:18
2016-10-25, 22:21:24, 534.0,-36.36991685, 150.09977625, 1,23.992176, 1,0,0.000000, 22:21:18
2016-10-25, 22:21:24, 788.0,-36.36991622, 150.09977959, 1,24.038130, 1,0,0.000000, 22:21:18
2016-10-25, 22:21:25, 093.0,-36.36991547, 150.09978361, 1,24.038130, 1,0,0.000000, 22:21:19
2016-10-25, 22:21:25, 348.0,-36.36991484, 150.09978697, 1,24.038130, 1,0,0.000000, 22:21:19
2016-10-25, 22:21:25, 603.0,-36.36991421, 150.09979033, 1,24.038130, 1,0,0.000000, 22:21:19
2016-10-25, 22:21:25, 858.0,-36.36991358, 150.09979368, 1,24.038130, 1,0,0.000000, 22:21:19
2016-10-25, 22:21:26, 114.0,-36.36991479, 150.09979672, 1,23.991678, 1,0,0.000000, 22:21:20
2016-10-25, 22:21:26, 368.0,-36.36991716, 150.09979953, 1,23.991678, 1,0,0.000000, 22:21:20
2016-10-25, 22:21:26, 623.0,-36.36991954, 150.09980234, 1,23.991678, 1,0,0.000000, 22:21:20
2016-10-25, 22:21:26, 895.0,-36.36992208, 150.09980534, 1,23.991678, 1,0,0.000000, 22:21:20
2016-10-25, 22:21:27, 151.0,-36.36992448, 150.09980817, 1,23.991678, 1,0,0.000000, 22:21:21
2016-10-25, 22:21:27, 405.0,-36.36992685, 150.09981097, 1,24.011831, 1,0,0.000000, 22:21:21
2016-10-25, 22:21:27, 661.0,-36.36992924, 150.09981380, 1,24.147032, 1,0,0.000000, 22:21:21
2016-10-25, 22:21:27, 915.0,-36.36993161, 150.09981660, 1,24.275021, 1,0,0.000000, 22:21:21
2016-10-25, 22:21:28, 171.0,-36.36993495, 150.09981975, 1,24.355449, 1,0,0.000000, 22:21:22
2016-10-25, 22:21:28, 426.0,-36.36993830, 150.09982289, 1,24.362513, 1,0,0.000000, 22:21:22
2016-10-25, 22:21:28, 681.0,-36.36994166, 150.09982603, 1,24.362513, 1,0,0.000000, 22:21:22
2016-10-25, 22:21:28, 936.0,-36.36994501, 150.09982917, 1,24.362513, 1,0,0.000000, 22:21:23
2016-10-25, 22:21:29, 291.0,-36.36994967, 150.09983355, 1,24.362513, 1,0,0.000000, 22:21:23
2016-10-25, 22:21:30, 097.0,-36.36996041, 150.09984460, 1,24.362513, 1,0,0.000000, 22:21:24
2016-10-25, 22:21:30, 403.0,-36.36996474, 150.09985072, 1,24.362513, 1,0,0.000000, 22:21:24
2016-10-25, 22:21:30, 658.0,-36.36996835, 150.09985581, 1,24.357616, 1,0,0.000000, 22:21:24
2016-10-25, 22:21:30, 914.0,-36.36997198, 150.09986093, 1,24.357616, 1,0,0.000000, 22:21:24
2016-10-25, 22:21:31, 169.0,-36.36997559, 150.09986602, 1,24.357616, 1,0,0.000000, 22:21:25
2016-10-25, 22:21:31, 423.0,-36.36997918, 150.09987110, 1,24.357616, 1,0,0.000000, 22:21:25
2016-10-25, 22:21:31, 679.0,-36.36998280, 150.09987621, 1,24.357616, 1,0,0.000000, 22:21:25
2016-10-25, 22:21:31, 933.0,-36.36998640, 150.09988129, 1,24.460606, 1,0,0.000000, 22:21:25
2016-10-25, 22:21:32, 188.0,-36.36998926, 150.09988686, 1,24.460606, 1,0,0.000000, 22:21:26
2016-10-25, 22:21:32, 444.0,-36.36999208, 150.09989249, 1,24.460606, 1,0,0.000000, 22:21:26
2016-10-25, 22:21:32, 699.0,-36.36999489, 150.09989811, 1,24.460606, 1,0,0.000000, 22:21:26
2016-10-25, 22:21:32, 954.0,-36.36999769, 150.09990372, 1,24.460606, 1,0,0.000000, 22:21:27
2016-10-25, 22:21:33, 209.0,-36.37000050, 150.09990933, 1,24.425157, 1,0,0.000000, 22:21:27
2016-10-25, 22:21:33, 473.0,-36.37000340, 150.09991514, 1,24.381127, 1,0,0.000000, 22:21:27
2016-10-25, 22:21:33, 729.0,-36.37000622, 150.09992077, 1,24.312123, 1,0,0.000000, 22:21:27
2016-10-25, 22:21:33, 984.0,-36.37000901, 150.09992620, 1,24.243236, 1,0,0.000000, 22:21:28
2016-10-25, 22:21:34, 240.0,-36.37001178, 150.09993109, 1,24.180151, 1,0,0.000000, 22:21:28
2016-10-25, 22:21:34, 496.0,-36.37001454, 150.09993598, 1,24.180151, 1,0,0.000000, 22:21:28
2016-10-25, 22:21:34, 750.0,-36.37001728, 150.09994083, 1,24.180151, 1,0,0.000000, 22:21:28
2016-10-25, 22:21:35, 006.0,-36.37002004, 150.09994571, 1,24.180151, 1,0,0.000000, 22:21:29
2016-10-25, 22:21:35, 261.0,-36.37002279, 150.09995058, 1,24.180151, 1,0,0.000000, 22:21:29
2016-10-25, 22:21:35, 516.0,-36.37002554, 150.09995545, 1,24.245561, 1,0,0.000000, 22:21:29
2016-10-25, 22:21:35, 771.0,-36.37002830, 150.09996032, 1,24.277889, 1,0,0.000000, 22:21:29
2016-10-25, 22:21:36, 025.0,-36.37003079, 150.09996507, 1,24.277889, 1,0,0.000000, 22:21:30
2016-10-25, 22:21:36, 295.0,-36.37003301, 150.09996995, 1,24.277889, 1,0,0.000000, 22:21:30
2016-10-25, 22:21:36, 550.0,-36.37003511, 150.09997457, 1,24.277889, 1,0,0.000000, 22:21:30
2016-10-25, 22:21:36, 806.0,-36.37003721, 150.09997920, 1,24.277889, 1,0,0.000000, 22:21:30
2016-10-25, 22:21:37, 061.0,-36.37003931, 150.09998381, 1,24.277889, 1,0,0.000000, 22:21:31
2016-10-25, 22:21:37, 316.0,-36.37004140, 150.09998842, 1,24.277889, 1,0,0.000000, 22:21:31
2016-10-25, 22:21:37, 570.0,-36.37004349, 150.09999302, 1,24.277889, 1,0,0.000000, 22:21:31
2016-10-25, 22:21:37, 826.0,-36.37004560, 150.09999765, 1,24.277889, 1,0,0.000000, 22:21:31
2016-10-25, 22:21:38, 081.0,-36.37004750, 150.10000229, 1,24.277889, 1,0,0.000000, 22:21:32
2016-10-25, 22:21:38, 385.0,-36.37004953, 150.10000786, 1,24.241413, 1,0,0.000000, 22:21:32
2016-10-25, 22:21:38, 640.0,-36.37005122, 150.10001253, 1,24.241413, 1,0,0.000000, 22:21:32
2016-10-25, 22:21:38, 896.0,-36.37005293, 150.10001722, 1,24.241413, 1,0,0.000000, 22:21:32
2016-10-25, 22:21:39, 150.0,-36.37005462, 150.10002188, 1,24.241413, 1,0,0.000000, 22:21:33
2016-10-25, 22:21:39, 414.0,-36.37005638, 150.10002672, 1,24.154715, 1,0,0.000000, 22:21:33
2016-10-25, 22:21:39, 668.0,-36.37005807, 150.10003137, 1,24.154715, 1,0,0.000000, 22:21:33
2016-10-25, 22:21:39, 924.0,-36.37005978, 150.10003606, 1,24.154715, 1,0,0.000000, 22:21:33
2016-10-25, 22:21:40, 179.0,-36.37006131, 150.10004154, 1,24.154715, 1,0,0.000000, 22:21:34
2016-10-25, 22:21:40, 434.0,-36.37006282, 150.10004715, 1,24.154715, 1,0,0.000000, 22:21:34
2016-10-25, 22:21:40, 689.0,-36.37006433, 150.10005275, 1,24.280816, 1,0,0.000000, 22:21:34
