Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-27, 20:34:37, 293.0,-36.30999081, 150.16611581, 1,25.094020, 1,0,0.000000, 20:34:30
2016-10-27, 20:34:37, 543.0,-36.30999140, 150.16612483, 1,25.140440, 1,0,0.000000, 20:34:30
2016-10-27, 20:34:37, 795.0,-36.30999199, 150.16613391, 1,25.140440, 1,0,0.000000, 20:34:30
2016-10-27, 20:34:38, 048.0,-36.30999259, 150.16614304, 1,25.212572, 1,0,0.000000, 20:34:31
2016-10-27, 20:34:38, 339.0,-36.30999327, 150.16615353, 1,25.212572, 1,0,0.000000, 20:34:31
2016-10-27, 20:34:38, 589.0,-36.30999386, 150.16616255, 1,25.371666, 1,0,0.000000, 20:34:31
2016-10-27, 20:34:38, 839.0,-36.30999445, 150.16617156, 1,25.505650, 1,0,0.000000, 20:34:31
2016-10-27, 20:34:39, 089.0,-36.30999500, 150.16618058, 1,25.528403, 1,0,0.000000, 20:34:32
2016-10-27, 20:34:39, 341.0,-36.30999500, 150.16618968, 1,25.528403, 1,0,0.000000, 20:34:32
2016-10-27, 20:34:39, 590.0,-36.30999500, 150.16619867, 1,25.528403, 1,0,0.000000, 20:34:32
2016-10-27, 20:34:39, 840.0,-36.30999500, 150.16620769, 1,25.528403, 1,0,0.000000, 20:34:32
2016-10-27, 20:34:40, 091.0,-36.30999500, 150.16621675, 1,25.528403, 1,0,0.000000, 20:34:33
2016-10-27, 20:34:40, 377.0,-36.30999500, 150.16622708, 1,25.179582, 1,0,0.000000, 20:34:33
2016-10-27, 20:34:40, 629.0,-36.30999500, 150.16623618, 1,25.058118, 1,0,0.000000, 20:34:33
2016-10-27, 20:34:40, 878.0,-36.30999500, 150.16624517, 1,24.976327, 1,0,0.000000, 20:34:33
2016-10-27, 20:34:41, 138.0,-36.30999493, 150.16625430, 1,24.976327, 1,0,0.000000, 20:34:34
2016-10-27, 20:34:41, 388.0,-36.30999473, 150.16626252, 1,24.976327, 1,0,0.000000, 20:34:34
2016-10-27, 20:34:41, 638.0,-36.30999452, 150.16627074, 1,24.976327, 1,0,0.000000, 20:34:34
