Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-10-25, 20:47:49, 914.0,-36.34002989, 150.22992837, 1,94.824053, 1,0,0.000000, 20:47:44
2016-10-25, 20:47:50, 170.0,-36.34002664, 150.22992945, 1,94.824053, 1,0,0.000000, 20:47:44
2016-10-25, 20:47:50, 425.0,-36.34002340, 150.22993053, 1,94.824053, 1,0,0.000000, 20:47:44
2016-10-25, 20:47:50, 702.0,-36.34001989, 150.22993170, 1,94.824053, 1,0,0.000000, 20:47:44
2016-10-25, 20:47:50, 958.0,-36.34001664, 150.22993279, 1,94.822541, 1,0,0.000000, 20:47:45
2016-10-25, 20:47:51, 212.0,-36.34001342, 150.22993386, 1,94.709209, 1,0,0.000000, 20:47:45
2016-10-25, 20:47:51, 467.0,-36.34001019, 150.22993494, 1,94.708128, 1,0,0.000000, 20:47:45
2016-10-25, 20:47:51, 723.0,-36.34000694, 150.22993602, 1,94.631805, 1,0,0.000000, 20:47:45
2016-10-25, 20:47:51, 978.0,-36.34000396, 150.22993667, 1,94.513039, 1,0,0.000000, 20:47:46
2016-10-25, 20:47:52, 233.0,-36.34000136, 150.22993667, 1,94.359124, 1,0,0.000000, 20:47:46
2016-10-25, 20:47:52, 487.0,-36.33999877, 150.22993667, 1,94.122193, 1,0,0.000000, 20:47:46
2016-10-25, 20:47:52, 742.0,-36.33999617, 150.22993667, 1,93.919323, 1,0,0.000000, 20:47:46
2016-10-25, 20:47:52, 996.0,-36.33999358, 150.22993667, 1,93.862412, 1,0,0.000000, 20:47:47
2016-10-25, 20:47:53, 252.0,-36.33999097, 150.22993667, 1,93.862412, 1,0,0.000000, 20:47:47
2016-10-25, 20:47:53, 507.0,-36.33998837, 150.22993667, 1,93.862412, 1,0,0.000000, 20:47:47
2016-10-25, 20:47:53, 763.0,-36.33998575, 150.22993667, 1,93.862412, 1,0,0.000000, 20:47:47
2016-10-25, 20:47:54, 018.0,-36.33998395, 150.22993667, 1,93.862412, 1,0,0.000000, 20:47:48
2016-10-25, 20:47:54, 291.0,-36.33998235, 150.22993667, 1,94.022382, 1,0,0.000000, 20:47:48
2016-10-25, 20:47:54, 596.0,-36.33998058, 150.22993667, 1,94.303823, 1,0,0.000000, 20:47:48
2016-10-25, 20:47:54, 852.0,-36.33997909, 150.22993667, 1,94.500634, 1,0,0.000000, 20:47:49
2016-10-25, 20:47:55, 106.0,-36.33997760, 150.22993667, 1,94.615198, 1,0,0.000000, 20:47:49
2016-10-25, 20:47:55, 361.0,-36.33997612, 150.22993667, 1,94.697158, 1,0,0.000000, 20:47:49
2016-10-25, 20:47:55, 616.0,-36.33997463, 150.22993667, 1,94.697158, 1,0,0.000000, 20:47:49
2016-10-25, 20:47:55, 873.0,-36.33997308, 150.22993639, 1,94.697158, 1,0,0.000000, 20:47:50
2016-10-25, 20:47:56, 129.0,-36.33997120, 150.22993430, 1,94.704272, 1,0,0.000000, 20:47:50
2016-10-25, 20:47:56, 433.0,-36.33996896, 150.22993181, 1,94.723071, 1,0,0.000000, 20:47:50
2016-10-25, 20:47:56, 689.0,-36.33996708, 150.22992972, 1,94.729527, 1,0,0.000000, 20:47:50
2016-10-25, 20:47:56, 944.0,-36.33996520, 150.22992763, 1,94.729527, 1,0,0.000000, 20:47:51
2016-10-25, 20:47:57, 199.0,-36.33996332, 150.22992554, 1,94.729527, 1,0,0.000000, 20:47:51
2016-10-25, 20:47:57, 454.0,-36.33996145, 150.22992346, 1,94.738287, 1,0,0.000000, 20:47:51
2016-10-25, 20:47:57, 709.0,-36.33995957, 150.22992137, 1,94.875005, 1,0,0.000000, 20:47:51
2016-10-25, 20:47:57, 964.0,-36.33995769, 150.22991921, 1,94.875005, 1,0,0.000000, 20:47:52
2016-10-25, 20:47:58, 218.0,-36.33995579, 150.22991690, 1,94.875005, 1,0,0.000000, 20:47:52
2016-10-25, 20:47:58, 483.0,-36.33995382, 150.22991448, 1,94.875005, 1,0,0.000000, 20:47:52
2016-10-25, 20:47:58, 739.0,-36.33995191, 150.22991215, 1,94.875005, 1,0,0.000000, 20:47:52
2016-10-25, 20:47:58, 993.0,-36.33995002, 150.22990984, 1,94.640674, 1,0,0.000000, 20:47:53
2016-10-25, 20:47:59, 248.0,-36.33994812, 150.22990752, 1,94.627547, 1,0,0.000000, 20:47:53
2016-10-25, 20:47:59, 504.0,-36.33994622, 150.22990519, 1,94.459418, 1,0,0.000000, 20:47:53
2016-10-25, 20:47:59, 759.0,-36.33994432, 150.22990287, 1,94.459418, 1,0,0.000000, 20:47:53
2016-10-25, 20:48:00, 014.0,-36.33994333, 150.22990023, 1,94.331862, 1,0,0.000000, 20:47:54
2016-10-25, 20:48:00, 269.0,-36.33994333, 150.22989725, 1,94.321147, 1,0,0.000000, 20:47:54
2016-10-25, 20:48:00, 524.0,-36.33994333, 150.22989426, 1,94.173329, 1,0,0.000000, 20:47:54
2016-10-25, 20:48:00, 779.0,-36.33994333, 150.22989128, 1,94.065894, 1,0,0.000000, 20:47:54
2016-10-25, 20:48:01, 034.0,-36.33994333, 150.22988830, 1,94.065894, 1,0,0.000000, 20:47:55
2016-10-25, 20:48:01, 289.0,-36.33994333, 150.22988532, 1,94.065894, 1,0,0.000000, 20:47:55
2016-10-25, 20:48:01, 544.0,-36.33994333, 150.22988233, 1,93.959399, 1,0,0.000000, 20:47:55
2016-10-25, 20:48:01, 798.0,-36.33994333, 150.22987936, 1,93.954175, 1,0,0.000000, 20:47:55
2016-10-25, 20:48:02, 054.0,-36.33994333, 150.22987651, 1,93.833912, 1,0,0.000000, 20:47:56
2016-10-25, 20:48:02, 379.0,-36.33994333, 150.22987297, 1,93.832913, 1,0,0.000000, 20:47:56
2016-10-25, 20:48:02, 636.0,-36.33994333, 150.22987018, 1,93.806929, 1,0,0.000000, 20:47:56
2016-10-25, 20:48:02, 891.0,-36.33994333, 150.22986740, 1,93.770673, 1,0,0.000000, 20:47:57
2016-10-25, 20:48:03, 146.0,-36.33994333, 150.22986463, 1,93.752897, 1,0,0.000000, 20:47:57
2016-10-25, 20:48:03, 401.0,-36.33994333, 150.22986185, 1,93.635233, 1,0,0.000000, 20:47:57
2016-10-25, 20:48:03, 655.0,-36.33994333, 150.22985909, 1,93.635233, 1,0,0.000000, 20:47:57
2016-10-25, 20:48:03, 912.0,-36.33994348, 150.22985635, 1,93.635233, 1,0,0.000000, 20:47:58
2016-10-25, 20:48:04, 168.0,-36.33994457, 150.22985395, 1,93.635233, 1,0,0.000000, 20:47:58
2016-10-25, 20:48:04, 423.0,-36.33994565, 150.22985156, 1,93.635233, 1,0,0.000000, 20:47:58
2016-10-25, 20:48:04, 679.0,-36.33994674, 150.22984916, 1,93.635233, 1,0,0.000000, 20:47:58
2016-10-25, 20:48:04, 934.0,-36.33994783, 150.22984677, 1,93.801502, 1,0,0.000000, 20:47:59
2016-10-25, 20:48:05, 189.0,-36.33994892, 150.22984439, 1,93.965190, 1,0,0.000000, 20:47:59
2016-10-25, 20:48:05, 443.0,-36.33995000, 150.22984201, 1,94.009154, 1,0,0.000000, 20:47:59
2016-10-25, 20:48:05, 699.0,-36.33995109, 150.22983961, 1,94.115446, 1,0,0.000000, 20:47:59
2016-10-25, 20:48:05, 954.0,-36.33995224, 150.22983689, 1,94.231166, 1,0,0.000000, 20:48:00
2016-10-25, 20:48:06, 208.0,-36.33995348, 150.22983381, 1,94.250284, 1,0,0.000000, 20:48:00
2016-10-25, 20:48:06, 463.0,-36.33995472, 150.22983071, 1,94.391246, 1,0,0.000000, 20:48:00
2016-10-25, 20:48:06, 719.0,-36.33995596, 150.22982761, 1,94.391246, 1,0,0.000000, 20:48:00
2016-10-25, 20:48:06, 974.0,-36.33995720, 150.22982451, 1,94.595296, 1,0,0.000000, 20:48:01
2016-10-25, 20:48:07, 229.0,-36.33995843, 150.22982142, 1,94.595296, 1,0,0.000000, 20:48:01
2016-10-25, 20:48:07, 484.0,-36.33995967, 150.22981832, 1,94.595296, 1,0,0.000000, 20:48:01
2016-10-25, 20:48:07, 739.0,-36.33996091, 150.22981523, 1,94.595296, 1,0,0.000000, 20:48:01
2016-10-25, 20:48:07, 993.0,-36.33996199, 150.22981161, 1,94.595296, 1,0,0.000000, 20:48:02
2016-10-25, 20:48:08, 249.0,-36.33996285, 150.22980711, 1,94.548960, 1,0,0.000000, 20:48:02
2016-10-25, 20:48:08, 513.0,-36.33996374, 150.22980246, 1,94.545771, 1,0,0.000000, 20:48:02
2016-10-25, 20:48:08, 768.0,-36.33996459, 150.22979798, 1,94.451408, 1,0,0.000000, 20:48:02
2016-10-25, 20:48:09, 023.0,-36.33996545, 150.22979349, 1,94.314696, 1,0,0.000000, 20:48:03
2016-10-25, 20:48:09, 278.0,-36.33996630, 150.22978901, 1,94.243658, 1,0,0.000000, 20:48:03
2016-10-25, 20:48:09, 533.0,-36.33996715, 150.22978452, 1,94.145640, 1,0,0.000000, 20:48:03
2016-10-25, 20:48:09, 788.0,-36.33996801, 150.22978004, 1,94.035961, 1,0,0.000000, 20:48:03
2016-10-25, 20:48:10, 043.0,-36.33996886, 150.22977622, 1,94.012073, 1,0,0.000000, 20:48:04
2016-10-25, 20:48:10, 347.0,-36.33996988, 150.22977214, 1,93.994735, 1,0,0.000000, 20:48:04
2016-10-25, 20:48:10, 602.0,-36.33997074, 150.22976873, 1,93.994735, 1,0,0.000000, 20:48:04
2016-10-25, 20:48:10, 858.0,-36.33997159, 150.22976529, 1,93.994735, 1,0,0.000000, 20:48:04
2016-10-25, 20:48:11, 113.0,-36.33997245, 150.22976188, 1,93.971312, 1,0,0.000000, 20:48:05
2016-10-25, 20:48:11, 367.0,-36.33997330, 150.22975847, 1,93.906846, 1,0,0.000000, 20:48:05
2016-10-25, 20:48:11, 622.0,-36.33997415, 150.22975506, 1,93.906846, 1,0,0.000000, 20:48:05
2016-10-25, 20:48:11, 877.0,-36.33997501, 150.22975164, 1,93.906846, 1,0,0.000000, 20:48:06
2016-10-25, 20:48:12, 133.0,-36.33997586, 150.22974802, 1,93.906846, 1,0,0.000000, 20:48:06
2016-10-25, 20:48:12, 437.0,-36.33997687, 150.22974371, 1,93.906846, 1,0,0.000000, 20:48:06
2016-10-25, 20:48:12, 692.0,-36.33997772, 150.22974010, 1,93.877313, 1,0,0.000000, 20:48:06
2016-10-25, 20:48:12, 947.0,-36.33997857, 150.22973650, 1,93.877313, 1,0,0.000000, 20:48:07
2016-10-25, 20:48:13, 203.0,-36.33997942, 150.22973287, 1,93.877313, 1,0,0.000000, 20:48:07
2016-10-25, 20:48:13, 458.0,-36.33998027, 150.22972926, 1,93.877313, 1,0,0.000000, 20:48:07
2016-10-25, 20:48:13, 714.0,-36.33998112, 150.22972564, 1,93.877313, 1,0,0.000000, 20:48:07
2016-10-25, 20:48:14, 068.0,-36.33998167, 150.22972062, 1,93.961892, 1,0,0.000000, 20:48:08
2016-10-25, 20:48:14, 373.0,-36.33998167, 150.22971630, 1,93.972245, 1,0,0.000000, 20:48:08
2016-10-25, 20:48:14, 629.0,-36.33998167, 150.22971267, 1,93.980549, 1,0,0.000000, 20:48:08
2016-10-25, 20:48:14, 884.0,-36.33998167, 150.22970905, 1,94.100074, 1,0,0.000000, 20:48:09
2016-10-25, 20:48:15, 139.0,-36.33998167, 150.22970544, 1,94.102552, 1,0,0.000000, 20:48:09
2016-10-25, 20:48:15, 393.0,-36.33998167, 150.22970184, 1,94.127812, 1,0,0.000000, 20:48:09
2016-10-25, 20:48:15, 648.0,-36.33998167, 150.22969822, 1,94.127812, 1,0,0.000000, 20:48:09
2016-10-25, 20:48:15, 904.0,-36.33998162, 150.22969452, 1,94.127812, 1,0,0.000000, 20:48:10
2016-10-25, 20:48:16, 167.0,-36.33998118, 150.22969014, 1,94.127812, 1,0,0.000000, 20:48:10
2016-10-25, 20:48:16, 423.0,-36.33998075, 150.22968587, 1,94.133025, 1,0,0.000000, 20:48:10
2016-10-25, 20:48:16, 678.0,-36.33998033, 150.22968162, 1,94.133025, 1,0,0.000000, 20:48:10
2016-10-25, 20:48:16, 933.0,-36.33997990, 150.22967738, 1,94.133025, 1,0,0.000000, 20:48:11
2016-10-25, 20:48:17, 188.0,-36.33997948, 150.22967313, 1,94.133025, 1,0,0.000000, 20:48:11
2016-10-25, 20:48:17, 442.0,-36.33997906, 150.22966890, 1,94.133025, 1,0,0.000000, 20:48:11
2016-10-25, 20:48:17, 698.0,-36.33997863, 150.22966463, 1,94.111833, 1,0,0.000000, 20:48:11
2016-10-25, 20:48:17, 953.0,-36.33997846, 150.22966028, 1,94.073422, 1,0,0.000000, 20:48:12
2016-10-25, 20:48:18, 208.0,-36.33997888, 150.22965568, 1,94.059891, 1,0,0.000000, 20:48:12
2016-10-25, 20:48:18, 462.0,-36.33997929, 150.22965109, 1,94.042034, 1,0,0.000000, 20:48:12
2016-10-25, 20:48:18, 727.0,-36.33997973, 150.22964631, 1,93.928429, 1,0,0.000000, 20:48:12
2016-10-25, 20:48:18, 982.0,-36.33998015, 150.22964171, 1,93.927764, 1,0,0.000000, 20:48:13
2016-10-25, 20:48:19, 238.0,-36.33998057, 150.22963709, 1,93.847621, 1,0,0.000000, 20:48:13
2016-10-25, 20:48:19, 493.0,-36.33998099, 150.22963249, 1,93.792705, 1,0,0.000000, 20:48:13
2016-10-25, 20:48:19, 748.0,-36.33998140, 150.22962789, 1,93.792705, 1,0,0.000000, 20:48:13
2016-10-25, 20:48:20, 004.0,-36.33998175, 150.22962334, 1,93.779383, 1,0,0.000000, 20:48:14
2016-10-25, 20:48:20, 259.0,-36.33998197, 150.22961893, 1,93.779383, 1,0,0.000000, 20:48:14
2016-10-25, 20:48:20, 514.0,-36.33998219, 150.22961452, 1,93.677879, 1,0,0.000000, 20:48:14
2016-10-25, 20:48:20, 769.0,-36.33998241, 150.22961011, 1,93.677879, 1,0,0.000000, 20:48:14
2016-10-25, 20:48:21, 023.0,-36.33998263, 150.22960572, 1,93.677879, 1,0,0.000000, 20:48:15
2016-10-25, 20:48:21, 279.0,-36.33998285, 150.22960130, 1,93.677879, 1,0,0.000000, 20:48:15
2016-10-25, 20:48:21, 534.0,-36.33998307, 150.22959689, 1,93.677879, 1,0,0.000000, 20:48:15
2016-10-25, 20:48:21, 789.0,-36.33998329, 150.22959248, 1,93.780194, 1,0,0.000000, 20:48:15
2016-10-25, 20:48:22, 043.0,-36.33998316, 150.22958812, 1,93.780194, 1,0,0.000000, 20:48:16
2016-10-25, 20:48:22, 348.0,-36.33998292, 150.22958289, 1,93.780194, 1,0,0.000000, 20:48:16
2016-10-25, 20:48:22, 604.0,-36.33998271, 150.22957850, 1,93.873449, 1,0,0.000000, 20:48:16
