Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude, GPS_UTC_time
2016-11-01, 20:37:34, 722.0,-36.33975207, 150.11030759, 1,14.109238, 1,0,0.000000, 20:37:26
2016-11-01, 20:37:34, 962.0,-36.33975247, 150.11031020, 1,14.120803, 1,0,0.000000, 20:37:26
2016-11-01, 20:37:35, 202.0,-36.33975287, 150.11031281, 1,14.127224, 1,0,0.000000, 20:37:26
2016-11-01, 20:37:35, 472.0,-36.33975332, 150.11031575, 1,14.127224, 1,0,0.000000, 20:37:26
2016-11-01, 20:37:35, 712.0,-36.33975372, 150.11031836, 1,14.127224, 1,0,0.000000, 20:37:27
2016-11-01, 20:37:35, 952.0,-36.33975412, 150.11032098, 1,14.127224, 1,0,0.000000, 20:37:27
2016-11-01, 20:37:36, 192.0,-36.33975453, 150.11032359, 1,14.127224, 1,0,0.000000, 20:37:27
2016-11-01, 20:37:36, 433.0,-36.33975493, 150.11032621, 1,14.120803, 1,0,0.000000, 20:37:27
2016-11-01, 20:37:36, 672.0,-36.33975565, 150.11032942, 1,14.107808, 1,0,0.000000, 20:37:28
2016-11-01, 20:37:36, 912.0,-36.33975644, 150.11033277, 1,14.070056, 1,0,0.000000, 20:37:28
2016-11-01, 20:37:37, 152.0,-36.33975723, 150.11033613, 1,14.069970, 1,0,0.000000, 20:37:28
2016-11-01, 20:37:37, 397.0,-36.33975803, 150.11033955, 1,14.069632, 1,0,0.000000, 20:37:28
2016-11-01, 20:37:37, 636.0,-36.33975882, 150.11034289, 1,13.908875, 1,0,0.000000, 20:37:29
2016-11-01, 20:37:37, 876.0,-36.33975961, 150.11034624, 1,13.908859, 1,0,0.000000, 20:37:29
2016-11-01, 20:37:38, 116.0,-36.33976039, 150.11034959, 1,13.875612, 1,0,0.000000, 20:37:29
2016-11-01, 20:37:38, 396.0,-36.33976131, 150.11035351, 1,13.875612, 1,0,0.000000, 20:37:29
2016-11-01, 20:37:38, 647.0,-36.33976240, 150.11035804, 1,13.875612, 1,0,0.000000, 20:37:30
