% Device,CC1449004
% File name,CC1449004_20171009_230426
% Cast time (UTC),2017-10-09 23:04:26
% Cast time (local),2017-10-10 10:04:26
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.3398897
% Start longitude,150.1098341
% Start altitude,2.2699999809265137
% Start GPS horizontal error(Meter),3
% Start GPS vertical error(Meter),4.8000001907348633
% Start GPS number of satellites,4
% End latitude,-36.3397174
% End longitude,150.1096689
% End altitude,33.790000915527344
% End GPS horizontal error(Meter),3.369999885559082
% End GPS vertical error(Meter),6.6500000953674316
% End GPS number of satellites,4
% Cast duration (Seconds),84.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-07-10
% Temperature calibration date,2017-07-08
% Pressure calibration date,2017-06-13
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1491833812132661,16.557226055223278,45238.6640625,54429.359652620515,35.689866742174019,1512.2906013603631,1026.1504720662279
0.44999999999999996,0.44754911484661608,16.534844075064921,45210.178530861966,54424.399004790655,35.684564042757081,1512.2217244392034,1026.1529758415566
0.74999999999999989,0.7459148640195612,16.528156647673061,45198.073352896492,54418.588496907279,35.679713840793312,1512.2008684713317,1026.1521403911854
1.05,1.0442818962453164,16.528459539610569,45185.501938812507,54403.055687285712,35.668199312701873,1512.1935100642895,1026.1445410670476
1.35,1.3426506989831886,16.532679420252318,45183.252909287788,54394.820584649504,35.662317837970583,1512.2044987556626,1026.1403527289606
1.65,1.641020189850295,16.536475811977251,45186.360877039529,54393.590204407534,35.66155507184444,1512.2200958134963,1026.1401984813097
1.9500000000000002,1.93938873539608,16.53392054687383,45191.448731365119,54403.061565502248,35.668220811517394,1512.2250088213045,1026.1472455710289
2.25,2.2377555495803172,16.528112876291729,45189.4884238413,54408.309569058023,35.6715588466112,1512.2162410986705,1026.1524980385918
2.55,2.536121865476324,16.51423880390259,45166.768199990453,54399.128469319905,35.663736586764848,1512.1701861948789,1026.1510635986988
2.85,2.834488409769214,16.506144109316796,45154.365767377407,54394.797127447091,35.659875930710754,1512.1461911583249,1026.15131761526
3.15,3.13285388895521,16.497768464152593,45152.176667976317,54403.138215709769,35.665307697062218,1512.1320376352235,1026.15878052513
3.4499999999999997,3.4312181829971937,16.49256918681964,45144.911950728441,54401.201028868789,35.663405306139495,1512.1190643414984,1026.1598602243894
3.75,3.7295817431722655,16.491712230881046,45148.345302635375,54406.462007890826,35.667092516385054,1512.1256901589909,1026.1642190839232
4.05,4.0279446116696143,16.491485104233206,45147.388494003724,54405.6068137671,35.6663288198108,1512.1291004696011,1026.1650085886674
4.35,4.3263072570719272,16.487221757887525,45141.474116734687,54404.069740042811,35.664784854873041,1512.1193749363715,1026.1661442675766
4.6499999999999995,4.6246690241088872,16.486010526481468,45145.804958274537,54410.87776981706,35.669584261503232,1512.126207040983,1026.1714411697494
4.9499999999999993,4.9230297468879369,16.483142854967969,45143.456731010192,54411.8087783745,35.6699502864922,1512.1229112833662,1026.1737179911461
5.2499999999999991,5.2213899477877446,16.480078589631656,45140.000651205723,54411.662400380439,35.669510895065279,1512.1180911920715,1026.1754216368001
5.55,5.5197493113623786,16.472959999666131,45135.08299806343,54415.073096334068,35.671404124814927,1512.1036597860375,1026.1798683660963
5.85,5.8181078366567673,16.456284611442371,45113.212452864085,54410.583191061414,35.666827621837228,1512.0527767236683,1026.1815785995375
6.1499999999999995,6.1164650791568071,16.435467203179545,45094.248375702024,54415.035499155325,35.668530481231421,1511.99652824956,1026.1890831586609
6.4499999999999993,6.4148206434051893,16.405542254607802,45058.469452280522,54411.157297748236,35.663471734950264,1511.9047844510269,1026.1935137645571
6.7499999999999991,6.7131751313260768,16.368359844251994,45011.350167916906,54403.111867838641,35.654834137136078,1511.7867691082929,1026.1968778123353
7.0499999999999989,7.0115297104928969,16.342519929841067,44969.38632369168,54386.363482445508,35.640593203984537,1511.6967066433806,1026.1932766833636
7.35,7.3098833026693,16.323625165396056,44957.866213390167,54397.292146379,35.647166373319529,1511.6517363812206,1026.204058017368
7.6499999999999995,7.608235127331846,16.317625080902246,44950.556087134937,54396.345384226719,35.645926732918362,1511.6370107832165,1026.2058261574816
7.9499999999999993,7.9065862589221316,16.312063930583857,44946.211910259073,54398.4100936976,35.6469295910634,1511.6262051495653,1026.2092163875475
8.25,8.204936543962166,16.307467633666647,44942.341135090086,54399.777703222018,35.647488479406675,1511.6178246384795,1026.2120403554179
8.5499999999999989,8.5032863019895384,16.302872006188259,44936.084827029139,54398.2568818659,35.645925831592258,1511.6069978328151,1026.2132324361724
8.85,8.8016348339913648,16.296734215977832,44937.167929339324,54407.653271469826,35.652271410235755,1511.600590156185,1026.2208651666538
9.1499999999999986,9.09998178042992,16.291456910623229,44933.609578908879,54410.298086804272,35.6537191025378,1511.5911537358049,1026.2245306674588
9.45,9.39832918715614,16.289629723146177,44919.926910115762,54396.136767647629,35.643069125033769,1511.5782782532972,1026.2180892925999
9.75,9.6966771626289585,16.285623609041217,44916.993192773145,54397.862096161589,35.643931539635311,1511.5720384124884,1026.2210086446587
10.049999999999999,9.9950244795707039,16.281169036137683,44912.113332600886,54397.8215506502,35.643465068007593,1511.562897286655,1026.2230101679845
10.35,10.29337073647271,16.27500347919225,44910.306492928277,54403.758579413166,35.647266349574473,1511.5534603213637,1026.2286917041051
10.649999999999999,10.591716053105676,16.271020884078013,44904.859224080341,54402.409078041768,35.645871702415469,1511.5446840230297,1026.2298692935187
