% Device,CC1449004
% File name,CC1449004_20171005_024721
% Cast time (UTC),2017-10-05 02:47:21
% Cast time (local),2017-10-05 13:47:21
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.1900237
% Start longitude,150.1797988
% Start altitude,14.359999656677246
% Start GPS horizontal error(Meter),2.5499999523162842
% Start GPS vertical error(Meter),2.7100000381469727
% Start GPS number of satellites,5
% End latitude,-36.1901981
% End longitude,150.1799363
% End altitude,30.579999923706055
% End GPS horizontal error(Meter),3
% End GPS vertical error(Meter),5.5799999237060547
% End GPS number of satellites,5
% Cast duration (Seconds),101.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-07-10
% Temperature calibration date,2017-07-08
% Pressure calibration date,2017-06-13
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14919705021417379,16.770122559945278,45415.105468749993,54363.146054424084,35.655571868218495,1512.8936777986787,1026.0738979311743
0.44999999999999996,0.44758663170466212,16.772315462417321,45420.799597363381,54367.107849490189,35.6585122857899,1512.9086353617488,1026.0769600528097
0.74999999999999989,0.74597771033933258,16.773506061367684,45415.027045361749,54358.648970766859,35.6522529118862,1512.9100081256518,1026.073191259459
1.05,1.0443682653722883,16.772949038524917,45423.924344946448,54370.023412824448,35.660460928111675,1512.9227405890044,1026.0809516577808
1.35,1.3427691967436573,16.772779688195374,45305.4207395797,54228.40074056961,35.556216476304435,1512.8074664295807,1026.0022251650341
1.65,1.6411709219389894,16.774456252193474,45414.839628448521,54357.188223202669,35.650886027623919,1512.9262375530436,1026.0758827973946
1.9500000000000002,1.9395610874784164,16.776451046547631,45424.946417294836,54366.68898308526,35.65788602233841,1512.945261514333,1026.0821105539562
2.25,2.2379503995506371,16.778869181158996,45426.467462873,54365.362626137045,35.656952912767046,1512.9564461783778,1026.0821430184808
2.55,2.5363396263866309,16.7785814933493,45425.651541180661,54364.760503431571,35.656372367116518,1512.9598936918251,1026.083087338169
2.85,2.8347285413662111,16.779249910907957,45427.094524534077,54365.617646804283,35.65692843490082,1512.967523783077,1026.0846783770207
3.15,3.1331166881449275,16.775973210792813,45426.849164905841,54369.588155004159,35.659511336851445,1512.9656107184856,1026.0887612184456
3.4499999999999997,3.4315035411884631,16.771056336925405,45426.02958105992,54375.006960146631,35.663049822140529,1512.9598584561124,1026.0939666804654
3.75,3.729889070912952,16.770024434557712,45429.1421974085,54380.076157943877,35.66658985982253,1512.9657994675144,1026.0982530605027
4.05,4.0282745483852072,16.769381468640805,45421.216626670459,54371.425946026211,35.660067724818227,1512.9613518333676,1026.0947166268666
4.35,4.3266605176154629,16.7659226599016,45415.49143634567,54369.074767200014,35.657989755988964,1512.9535338247717,1026.0952614995554
4.6499999999999995,4.6250456584272772,16.758150684843017,45411.283516171934,54374.155430037878,35.661088467085222,1512.9386770173751,1026.1008047839059
4.9499999999999993,4.92342822323058,16.749408210628953,45416.131370596973,54391.347467093576,35.673027002563188,1512.9310500815318,1026.1133692133626
5.2499999999999991,5.2218090903986623,16.73697904142049,45396.653803794674,54384.211371338424,35.666829769335635,1512.8914750070489,1026.1128713230719
5.55,5.5201905449827189,16.728409489835869,45378.5148154352,54373.645401567985,35.6583685673168,1512.8609142997971,1026.1097196380415
5.85,5.8185727265142253,16.713159778777939,45353.795931106681,54363.893998484571,35.650058013432989,1512.8103848179312,1026.1082620815512
6.1499999999999995,6.1169529553981654,16.692761458557015,45346.793487027855,54382.094038197713,35.661947834005012,1512.7675273284795,1026.1235403531198
6.4499999999999993,6.4153301790606383,16.681718635470155,45338.494058295546,54386.545879748781,35.664357535789513,1512.7419684928293,1026.12932238753
6.7499999999999991,6.713706192337825,16.67279181068929,45328.869700809119,54386.648615634658,35.663711672514779,1512.7192724179167,1026.1322560377471
