% Device,CC1449004
% File name,CC1449004_20160928_003401
% Cast time (UTC),2016-09-28 00:34:01
% Cast time (local),2016-09-28 10:34:01
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.4300985
% Start longitude,150.1700581
% Start altitude,12.770000457763672
% Start GPS horizontal error(Meter),4
% Start GPS vertical error(Meter),6.3499999046325684
% Start GPS number of satellites,4
% End latitude,-36.4302424
% End longitude,150.1697972
% End altitude,25.700000762939453
% End GPS horizontal error(Meter),7.119999885559082
% End GPS vertical error(Meter),11
% End GPS number of satellites,4
% Cast duration (Seconds),176
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14928599950424193,18.07619993214567,46258.428603654524,53693.720286981617,35.242023325850205,1516.2879497957983,1025.4403450423745
0.44999999999999996,0.44785179031387962,17.83701707309595,45952.502720069504,53636.440933384052,35.186502517735029,1515.5310838703401,1025.4580728726783
0.74999999999999989,0.74641926470137654,17.772259382761916,45829.862958767844,53574.283449284187,35.137018400624989,1515.2897622521639,1025.4373370373073
1.05,1.0449883163217824,17.740249331175445,45799.549835802274,53578.945551910161,35.138510263082324,1515.2024185492276,1025.4476289265735
1.35,1.3435558149927727,17.723893567662572,45776.341100157755,53572.295591061906,35.1325733954369,1515.1525651961649,1025.4483946185339
1.65,1.6421218874387695,17.710060363645514,45769.7329856671,53581.9109080749,35.138735898890339,1515.1238949414346,1025.4578162258749
1.9500000000000002,1.9406858088268031,17.695978612320342,45757.210023008716,53584.917725489293,35.140024279278883,1515.0889256591825,1025.4635610060191
2.25,2.2392471736562229,17.68385794875029,45757.176163510747,53600.094230529176,35.150369615658732,1515.0700349757206,1025.4757684543258
2.55,2.5378070791080236,17.678581274053045,45745.342033452544,53592.856964605773,35.1446313126748,1515.0529500848681,1025.4739763489922
2.85,2.8363664947026477,17.673899906224044,45745.444734646131,53598.856485078482,35.148657376898463,1515.0487440938866,1025.4795238587494
