% Device,CC1449004
% File name,CC1449004_20151001_060458
% Cast time (UTC),2015-10-01 06:04:58
% Cast time (local),2015-10-01 16:04:58
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.3705722
% Start longitude,150.0996078
% Start altitude,-5.7100000381469727
% Start GPS horizontal error(Meter),3.01999998092651
% Start GPS vertical error(Meter),7.8600001335144
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),89.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14932368899745133,18.032233847688975,45801.046166605112,53217.137563339442,34.889154994166844,1515.7588663855483,1025.1809341581297
0.44999999999999996,0.4479713751687881,17.989549588798429,45753.786320267078,53215.0101104908,34.885161573263233,1515.6346744926002,1025.1897108432916
0.74999999999999989,0.746610392200219,17.769670010429472,45522.091212718573,53217.725553666787,34.874878995471981,1514.9836478669881,1025.2370749214242
1.05,1.0452382242002871,17.658606028988221,45413.484937529785,53228.983744416677,34.876741209096906,1514.6638724629809,1025.2668984352538
1.35,1.3438642116011164,17.6225470687352,45336.942274069952,53184.224538431954,34.84170678868648,1514.5225845452867,1025.2501307123519
1.65,1.6424939886847463,17.610727973504623,45305.516191488809,53162.100656505805,34.824676751905685,1514.4732748382419,1025.2412671072727
1.9500000000000002,1.9411275679007547,17.616461898253096,45285.940380557331,53131.98041718905,34.802786026358227,1514.4702281755272,1025.2244147502061
2.25,2.2397611964769082,17.595652963295557,45281.294984484826,53152.483685956729,34.816525444905359,1514.42944451681,1025.2413184356674
2.55,2.5383920457953972,17.558770503775566,45233.04080604342,53141.855686397954,34.806487216428707,1514.3140138645988,1025.2438878118212
2.85,2.8370219328445758,17.538276029891215,45209.956259684412,53140.324995676638,34.804064731783569,1514.2556378473789,1025.2483159101826
3.15,3.13565043247571,17.516228013977909,45186.370824803016,53140.1454639241,34.8025400025439,1514.1936548152578,1025.2538045599026
3.4499999999999997,3.4342773185564135,17.487491009136196,45154.4401170661,53138.510941204346,34.799553750128489,1514.1101567935568,1025.259785475811
3.75,3.7329021276133916,17.466739238015091,45137.448738857413,53144.472060679873,34.802600662305558,1514.0571433321204,1025.2684567268684
4.05,4.0315245192277223,17.448261728549205,45123.021582033994,53150.611761901477,34.805908091758994,1514.0111371035184,1025.2767753666819
4.35,4.3301451593645348,17.43703707678096,45112.087878287428,53151.787902471282,34.805997562037469,1513.9829414428411,1025.2808738437902
4.6499999999999995,4.6287642122672752,17.423155154112319,45102.210271111217,53157.538739476811,34.809285375194925,1513.9505049506242,1025.2880648405344
4.9499999999999993,4.9273808376742423,17.411212522770697,45099.0056655634,53168.729426622289,34.816676383358462,1513.9284945656063,1025.2979334540137
5.2499999999999991,5.225996449232329,17.4055032314883,45085.5962986437,53160.076951009149,34.809877767145267,1513.9087712016228,1025.2954171190395
5.55,5.5246113012994327,17.393259746611417,45079.350975248584,53168.064032693161,34.814898730440134,1513.8831453732357,1025.3035391722854
5.85,5.8232248278981107,17.389124332180593,45073.941255703277,53166.870000053823,34.813663737095204,1513.8744402919665,1025.3049094152971
6.1499999999999995,6.1218414067072464,17.390220505276432,45040.50425639507,53126.05563208706,34.78367710728061,1513.8484305735337,1025.2829700742177
6.4499999999999993,6.4204603857607117,17.378263907280484,45031.231074014584,53130.10364527737,34.785824232557886,1513.8203569746693,1025.2888172217488
6.7499999999999991,6.7190769491642257,17.364649263055092,45027.669361633205,53142.974325176874,34.794342376567194,1513.794623853506,1025.29994839451
7.0499999999999989,7.0176914940186528,17.353499437602295,45015.385050830038,53142.462427631741,34.79319010319405,1513.7651562547358,1025.3030688033332
7.35,7.3163054906120291,17.342789625851211,45000.560388731014,53138.398280279078,34.7894578026643,1513.7340389312897,1025.3041035902534
7.6499999999999995,7.6149179768337554,17.328989620675952,44994.634075615977,53148.7220446646,34.796092028170037,1513.7055668771939,1025.3138309988269
7.9499999999999993,7.913527596826011,17.319532545809341,44995.5246464347,53161.651298639343,34.804894855075041,1513.6924798025443,1025.3241768713515
8.25,8.2121356034977318,17.3160583306777,44990.649026754742,53160.254997259581,34.803548564226567,1513.6855888654407,1025.3253003983029
8.5499999999999989,8.5107424233396181,17.30867201633329,44989.938444803469,53168.696038763723,34.809182514946784,1513.675033989048,1025.3327175802331
8.85,8.80934803694059,17.304525387208852,44984.352582885833,53167.305591008058,34.807799826363294,1513.6660973343992,1025.33397442808
9.1499999999999986,9.1079530761610954,17.288347643856817,44965.201616480146,53165.001852480978,34.805025336653358,1513.6197545632306,1025.3370523989045
9.45,9.4065571396194922,17.273422698127586,44949.160885948171,53164.799556127618,34.803865164277262,1513.5789672075728,1025.341065766416
9.75,9.7051607677868112,17.261493433434076,44930.198853668167,53157.372354147352,34.797585837470628,1513.5412346312096,1025.3404320436935
10.049999999999999,10.003763567672293,17.246948603929514,44918.738337067029,53162.109716119245,34.800067399119541,1513.5057113372916,1025.3471443536689
10.35,10.302365003095662,17.2319767861369,44901.200358297043,53160.192554657238,34.797641806639874,1513.463286970441,1025.3501929302781
10.649999999999999,10.600965549020277,17.230451193890307,44902.464871248376,53163.610146017862,34.799940577942785,1513.4663493923172,1025.3536434293342
10.95,10.899565711241683,17.228616062150415,44897.491005315394,53160.031267940481,34.797090640178155,1513.4626003869005,1025.353218361058
11.25,11.19816495435202,17.217808867404369,44891.7173981001,53166.801644175583,34.801285021417883,1513.4401481442199,1025.3603459553231
11.549999999999999,11.496762614032827,17.215081147084057,44892.385818572344,53171.028692518834,34.804104037656529,1513.440218217555,1025.364483320486
11.85,11.795359140732153,17.202469694211715,44879.528456832755,53171.684953532727,34.803704359620554,1513.4071166854449,1025.36851740935
12.149999999999999,12.093953671316658,17.191246710256593,44877.600076021496,53183.543477884312,34.811601061756413,1513.3876380342076,1025.378582864477
12.45,12.392548033747863,17.182633280280896,44851.321807533444,53163.255017201685,34.796086744483489,1513.3491579545546,1025.3700625459485
12.75,12.691142050387379,17.1728373853131,44853.154699864041,53177.776835433382,34.8060206673265,1513.3362550269012,1025.3813480683457
13.049999999999999,12.989735051546854,17.166982380452687,44837.511625159663,53166.611758712133,34.797362832917045,1513.3138441340489,1025.3774271373609
13.35,13.288328223542475,17.158913124224384,44829.4622315061,53167.241408018206,34.797216270396937,1513.2945538032709,1025.3805650219931
13.649999999999999,13.586920377557258,17.151160641446872,44823.499959158486,53169.947490228689,34.7986106789887,1513.2779682542955,1025.3848090065003
13.95,13.885513197622009,17.14049322649041,44794.610831538623,53149.129734651251,34.782582016353537,1513.2327256151566,1025.3763808159595
14.249999999999998,14.184105673793557,17.126101616724604,44790.081615918069,53161.9113767411,34.790953000064832,1513.20426212926,1025.3875611978995
14.549999999999999,14.482698203338721,17.115158060568238,44756.750439177704,53136.153941070865,34.771286179919549,1513.1540031592238,1025.3764045103058
14.85,14.781291188356869,17.099760771316685,44746.73567740967,53143.693524140421,34.775749345057413,1513.1180278923378,1025.384823206364
15.149999999999999,15.079882270234403,17.090705406294362,44740.222331115772,53147.389547461942,34.777784736883007,1513.0982391136583,1025.3898657896982
15.45,15.378472621633968,17.083820835131935,44729.636118849237,53143.506496335707,34.774398813649427,1513.0787355542716,1025.3902305340635
15.749999999999998,15.677063165871552,17.084513083935292,44726.778849064656,53139.237657163227,34.771198002188378,1513.0821246066789,1025.3889316084526
16.05,15.975655091169982,17.089529324841671,44720.026389007369,53124.882965385354,34.760872702132,1513.090300523718,1025.3811354573256
16.35,16.274247787592124,17.081142463219422,44711.197720285687,53124.980814583439,34.760311743321715,1513.0695317631587,1025.3840256700644
16.650000000000002,16.57283879866803,17.073548834378862,44712.695363116341,53136.348848449168,34.768058213703426,1513.0606454531389,1025.3931009810269
16.95,16.87142834569477,17.069145207476677,44706.96310592191,53135.09804565322,34.766754103077922,1513.0509456721582,1025.3944713260271
17.25,17.170016451815407,17.064914375847533,44712.754116562828,53147.325722640249,34.775337886715555,1513.0530850907182,1025.4033878626683
17.670883452706455,17.588917461884265,17.068560474341229,44714.404997923593,53144.681555239018,34.773464469533444,1513.0688488261894,1025.402936787199
