% Device,CC1831006
% File name,CC1831006_20190925_044916
% Cast time (UTC),2019-09-25 04:49:16
% Cast time (local),2019-09-25 14:49:16
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.3100528
% Start longitude,150.1900205
% Start altitude,13.699000358581543
% Start GPS horizontal error(Meter),5.7470002174377441
% Start GPS vertical error(Meter),7.0710000991821289
% Start GPS number of satellites,7
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),165
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-08-01
% Temperature calibration date,2018-07-31
% Pressure calibration date,2018-07-24
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.149241495560736,17.611691324293009,46096.460486806347,54088.98245318728,35.506622528851729,1515.2288611986567,1025.7572795836197
0.44999999999999996,0.44773482089959071,17.618937773870282,45956.985410971109,53916.155365969011,35.379736024782773,1515.1104659373577,1025.6595343441111
0.74999999999999989,0.74623096749283691,17.61441795514542,46081.066211542515,54067.459351487538,35.4907073857126,1515.2287086112194,1025.7470482471929
1.05,1.0447136680411289,17.623564615454477,46099.825981804715,54077.863263798696,35.498788817891167,1515.2698469382558,1025.7523325364973
1.35,1.3431952603763664,17.61166782542913,46085.641341825656,54076.317231501773,35.4968345446264,1515.2375683536357,1025.7550555419837
1.65,1.6416758912970311,17.611385084516879,46089.848039664474,54081.6121656786,35.500599989495683,1515.2460160654321,1025.7593309344356
1.9500000000000002,1.9401561044501419,17.605784722175279,46078.72362930658,54075.665933367636,35.495776823885713,1515.2290030638869,1025.758317373474
2.25,2.2386358027171931,17.609665566964551,46089.68986265525,54083.609023193996,35.501737132377649,1515.2522191016296,1025.7632603110799
2.55,2.5371153465091276,17.608955409548379,46081.581634085422,54074.995727023685,35.495238981060325,1515.2477001521859,1025.7597695564343
2.85,2.8355958476818883,17.61116116938452,46078.69658543534,54068.811223269586,35.490700770437783,1515.25400598834,1025.7570704774571
3.15,3.1340777093630123,17.605337499196324,46059.342256775904,54053.488318974982,35.478962849710626,1515.2284465616474,1025.7508090294489
3.4499999999999997,3.4325601612895036,17.596621634133331,46049.367042816688,54052.839493163723,35.477855437752467,1515.2064879212635,1025.7534040802159
3.75,3.7310390579624455,17.567625168383508,46041.023088651367,54079.858703096834,35.495911396843674,1515.1465977604566,1025.7756356192451
4.05,4.0295147713688717,17.566284413659389,46037.374707904761,54077.276584107385,35.49381546736906,1515.1452373544607,1025.7756739604727
4.35,4.3279932628500344,17.571729279005453,46014.762025346994,54043.801842975045,35.469384742475164,1515.1384017336634,1025.7569315523601
4.6499999999999995,4.6264730357934569,17.552832260512858,46002.407831328157,54053.285513049566,35.475127833025994,1515.094203306893,1025.7672564609575
4.9499999999999993,4.9249484348667183,17.535073008027982,46006.399535169934,54080.546101903696,35.494018504450857,1515.0683436249692,1025.78738521018
5.2499999999999991,5.2234197890549581,17.513024829230272,45986.288751464621,54084.940951844794,35.495821024050457,1515.0102934355127,1025.795449380026
5.55,5.5218882137001808,17.502790949851178,45989.09552407833,54101.265465532168,35.507106958838314,1514.9979370899582,1025.8079124835069
5.85,5.8203542508804906,17.478119875125596,45959.766302440679,54098.164463905414,35.5032283973815,1514.9255945102696,1025.8122507649503
6.1499999999999995,6.1188190947976269,17.460310004338712,45939.778554848854,54097.318825692273,35.501418235424325,1514.8758567335351,1025.8165053138787
6.4499999999999993,6.417283330807539,17.45380804113881,45929.445159172465,54093.433873665323,35.49805131916537,1514.8577661665615,1025.8168199352836
6.7499999999999991,6.7157474940876947,17.453166741616254,45927.577218677521,54092.05101024342,35.496878896487928,1514.8595145340171,1025.8173957142383
7.0499999999999989,7.0142116260696872,17.449371107992576,45920.54421478646,54088.60368974974,35.4939970721508,1514.849979820375,1025.8174255357853
7.35,7.3126751557904379,17.43899789773101,45911.179309222716,54090.790998245204,35.494864081881772,1514.8252647021202,1025.8219261154036
7.6499999999999995,7.6111378240477574,17.431901790752235,45902.284183212993,54089.355232738009,35.493262429659119,1514.8074201583102,1025.8237377012181
7.9499999999999993,7.9095993601406551,17.423884135711184,45898.961803651444,54095.661840890993,35.497301430579611,1514.7932875672377,1025.8300991657236
8.25,8.2080594353242677,17.416574989468234,45893.172186184158,54098.158794739014,35.498579541572205,1514.7780938144633,1025.8341706269609
8.5499999999999989,8.506518926565164,17.410361105076746,45883.272458409796,54094.413797525209,35.495330836721159,1514.7609670863085,1025.8345037441065
8.85,8.8049779466978588,17.401548014909427,45874.250095601208,54095.018039754927,35.495124029074887,1514.739614302259,1025.8377995866895
9.1499999999999986,9.1034359076329068,17.388978949081398,45861.685241080391,54096.237250926104,35.495140413128865,1514.7073823687254,1025.8421753887956
9.45,9.4018922033853158,17.373227391488932,45849.380684977921,54101.827388993275,35.498177041770219,1514.6691569356219,1025.8496370406178
9.75,9.7003473169373109,17.358425817546717,45828.769202946867,54096.402685439956,35.493165752485908,1514.6245305865245,1025.8506927122917
10.049999999999999,9.99880119303191,17.341524228451988,45815.461990576114,54102.28236397518,35.496340409420775,1514.5830139459013,1025.8585343495613
10.35,10.297253652929975,17.328891759191059,45799.686989349422,54099.79459172202,35.493619014603247,1514.5474042497815,1025.8608187846996
10.649999999999999,10.595706974801727,17.311105728800342,45761.690089511,54077.634348328924,35.476108812729187,1514.4795703576253,1025.8529991972951
10.95,10.894158410982533,17.275746828218452,45743.050976730956,54100.81951077222,35.490865465960354,1514.3963967713953,1025.8741726853243
11.25,11.192605388346243,17.24681067762841,45716.294811592212,54106.208348410371,35.492919328748705,1514.3177041491142,1025.8840424446289
11.549999999999999,11.491048835599939,17.221393945100093,45701.736585870291,54121.539242990933,35.502496996472786,1514.2580310677656,1025.8988322583934
11.85,11.789488687796784,17.174812138603862,45651.494751241757,54121.75234025,35.499623765817837,1514.1210138179165,1025.9091490059593
12.149999999999999,12.0879266932899,17.090504865428166,45538.456851014918,54095.878627033038,35.475164671215673,1513.8464924547423,1025.9119190773329
12.45,12.38636669676356,16.935946183919448,45301.887762008191,54013.193792416962,35.4043882772304,1513.3077691277224,1025.8958031737357
12.75,12.684804946989017,16.794547099854881,45150.388163341064,54014.687676203852,35.396149878998912,1512.8784045787575,1025.9243636830117
13.049999999999999,12.983234301562895,16.717026410212526,45092.336222039747,54045.482267404528,35.413517466078417,1512.6697262291832,1025.9573549857823
13.35,13.281657008590397,16.658822775660088,45031.098344964688,54047.492637351854,35.410987334169789,1512.4960933910118,1025.9704606884698
13.649999999999999,13.580073855384145,16.59528273626924,44984.069804062892,54073.523299841378,35.425700651907995,1512.3258754885198,1025.9980410575863
13.95,13.878487799010173,16.546964132079516,44906.354135736656,54042.882643575955,35.399809687116431,1512.1547575946368,1025.990813780593
14.249999999999998,14.176899005218241,16.486526877678422,44861.948177285529,54068.093371083363,35.414065152103518,1511.9928737267708,1026.0172554364253
14.549999999999999,14.475303244943746,16.4361104867001,44824.325064979865,54088.480480530736,35.42543632232335,1511.857847557314,1026.0391100088639
