% Device,CC1449004
% File name,CC1449004_20161028_040542
% Cast time (UTC),2016-10-28 04:05:42
% Cast time (local),2016-10-28 15:05:42
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.4299683
% Start longitude,150.1301072
% Start altitude,22.659999847412109
% Start GPS horizontal error(Meter),3.690000057220459
% Start GPS vertical error(Meter),6.3600001335144043
% Start GPS number of satellites,4
% End latitude,-36.4304804
% End longitude,150.1300919
% End altitude,16
% End GPS horizontal error(Meter),4.369999885559082
% End GPS vertical error(Meter),9.7700004577636719
% End GPS number of satellites,4
% Cast duration (Seconds),130
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14926480734752884,16.868655014463307,44829.9375,53536.395526096712,35.054829465153553,1512.5004738632517,1025.5891399211646
0.44999999999999996,0.4477863703386773,16.856962360562278,44829.027214686605,53550.263428724837,35.064134449213157,1512.4809575987663,1025.6003748197984
0.74999999999999989,0.74630535934125419,16.821134779728162,44810.654826069826,53574.173754594965,35.0792471306525,1512.3954453380554,1025.6217740256502
1.05,1.04481697918648,16.738290545465023,44741.133341022636,53597.2278168492,35.090653245804987,1512.1637955600361,1025.65140242727
1.35,1.3433227103226775,16.669230410683689,44663.010977754326,53592.315645818904,35.082396744377277,1511.9507009406655,1025.662630009283
1.65,1.6418306125699893,16.637086924950477,44579.912085451047,53533.898956241726,35.037325677027731,1511.8066560569071,1025.636873490861
1.9500000000000002,1.9403434962889266,16.622001102191877,44545.891626840479,53512.4338657694,35.020474900516255,1511.7466024667513,1025.6287888820898
2.25,2.2388567900062797,16.605593943816963,44530.422367910527,53514.946124844617,35.021110736954462,1511.7026287202991,1025.6344465275429
2.55,2.537367274497524,16.592858093863153,44532.256673294236,53533.537624173012,35.033773813467448,1511.6835872768302,1025.6484833644522
2.85,2.8358746616080475,16.588060042949245,44535.28063721893,53543.349450811125,35.040528898088752,1511.6817960237993,1025.6561213888704
3.15,3.1343807348662036,16.581619272166442,44527.451500255127,53542.228849731859,35.039160819161964,1511.665683888333,1025.6579023832389
3.4499999999999997,3.4328857459456152,16.576431515972704,44527.397732994148,53548.844993933344,35.043546825882856,1511.6599835569775,1025.663811038349
3.75,3.7313899307282345,16.571892818512072,44519.726982737688,53545.46541469112,35.040649240275769,1511.6478722029021,1025.6639710708316
4.05,4.0298935304068761,16.56706945701514,44517.714763881813,53549.258277538618,35.042989600549582,1511.6409202020793,1025.6682222977111
4.35,4.3283957667569384,16.560601744974829,44515.3530119852,53554.750344017382,35.046465142915835,1511.6302863421054,1025.6737303700656
4.6499999999999995,4.6268979672189454,16.557033454185927,44501.560339640135,53542.753946453333,35.037316262109513,1511.6139211574591,1025.6688593239226
4.9499999999999993,4.9254003693867334,16.5515103596766,44498.056512231888,53545.6546910684,35.038955089374376,1511.6040342543536,1025.6727346251084
5.2499999999999991,5.2239020308172837,16.543564453613719,44487.9576496203,53543.7416537695,35.0369031381585,1511.5825497343951,1025.6743401532344
5.55,5.5224029602365059,16.537883374548873,44484.154596035369,53546.486944122604,35.038416626824507,1511.5720334403527,1025.6781555274779
5.85,5.8209036715185,16.535016640615069,44475.653165564509,53539.948653919564,35.033314976719332,1511.5624442469511,1025.6762296280069
6.1499999999999995,6.119403148610262,16.530777204830475,44484.080764141108,53555.560187020936,35.044354144885162,1511.5672580233586,1025.6870276030056
6.4499999999999993,6.4179013243505727,16.526968107832765,44474.998727188351,53549.53750981827,35.03956674664915,1511.5551684796117,1025.685563218485
6.7499999999999991,6.7163995987436342,16.523531725752687,44470.311821948271,53548.325459956,35.038329930782126,1511.5482938164876,1025.686740035035
7.0499999999999989,7.0148973667658661,16.519100484571709,44466.529440622158,53549.485564054667,35.038764522157372,1511.5403212373826,1025.6894335643403
7.35,7.313394863762503,16.518207071446582,44462.863931556087,53546.223533981356,35.036196279610607,1511.5396321742619,1025.6889930135344
