% Device,CC1449004
% File name,CC1449004_20160924_024723
% Cast time (UTC),2016-09-24 02:47:23
% Cast time (local),2016-09-24 12:47:23
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),184
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14934149710880068,17.396621310282718,45329.50590008116,53458.865941620577,35.030590008253547,1514.0497719850621,1025.4443763830718
0.44999999999999996,0.44803183232994437,17.382703673384242,45232.545295398784,53362.033772050512,34.958554915507413,1513.9311726956157,1025.3938025334874
0.74999999999999989,0.74672029470051848,17.351340441332209,45283.895500966777,53462.175020997187,35.03008219161066,1513.9247547805499,1025.4575441687589
1.05,1.0453978303737308,17.315188625301293,45250.360110878137,53468.224508660031,35.032234411934994,1513.824775605437,1025.4692184250037
1.35,1.3440726815580821,17.261058785792912,45185.604647129956,53460.095351799617,35.022875955287674,1513.6580237170724,1025.4763683186677
1.65,1.64274641885189,17.231339572256289,45144.700038509138,53449.287301517157,35.013019095532087,1513.563218881347,1025.477257810415
1.9500000000000002,1.9414199377264356,17.156861544538096,45043.274789461262,53423.420457751243,34.989359146661862,1513.3189920454936,1025.4782586919348
2.25,2.2400931713827017,17.065885189817617,44920.2508594535,53392.732206580076,34.96109859615671,1513.0196582124297,1025.4796068868729
2.55,2.5387644291815294,16.981341325048,44823.0017995322,53384.432684608786,34.9496037532241,1512.7581389875436,1025.4922173526218
2.85,2.8374277388252165,16.900735213511311,44775.535822331323,53430.489458205266,34.978158294372037,1512.5538079531304,1025.5345794217087
3.15,3.1360826206822892,16.875877398946564,44763.855666084921,53448.2600085306,34.989486522024912,1512.4970385652616,1025.5504852421746
3.4499999999999997,3.4347340826140038,16.853680055508963,44743.962344981723,53452.841286165858,34.991307555892604,1512.4373242643883,1025.5584572622308
3.75,3.7333832238698017,16.836109289708475,44730.879356299636,53459.654967608643,34.9950585192455,1512.3937171358882,1025.5668140584655
