% Device,CC1449004
% File name,CC1449004_20161027_221948
% Cast time (UTC),2016-10-27 22:19:48
% Cast time (local),2016-10-28 09:19:48
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.2799475
% Start longitude,150.1500135
% Start altitude,29.469999313354492
% Start GPS horizontal error(Meter),5.7600002288818359
% Start GPS vertical error(Meter),6.9200000762939453
% Start GPS number of satellites,5
% End latitude,-36.279882
% End longitude,150.1494971
% End altitude,-11.520000457763672
% End GPS horizontal error(Meter),13.050000190734863
% End GPS vertical error(Meter),20.739999771118164
% End GPS number of satellites,4
% Cast duration (Seconds),87.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14925084395205912,16.262629479976166,44182.58203125,53538.253121617978,35.015714882407941,1510.6181330075215,1025.7008441144792
0.44999999999999996,0.44774667042961724,16.255036131412027,44145.737256884786,53503.452422468916,34.989583804562137,1510.5697699315301,1025.6838319504168
0.74999999999999989,0.74624515075549125,16.25943577161474,44176.339790391961,53534.832656126586,35.012751273686156,1510.6149078972517,1025.7019549260667
1.05,1.0447403485604263,16.256568218373175,44177.785308124912,53540.305478499307,35.016441636486235,1510.6153749102332,1025.7067810442391
1.35,1.34323402664335,16.254808055842293,44182.437079511059,53548.227663192542,35.022002765627349,1510.6213836196394,1025.7127896799084
1.65,1.6417260737562782,16.248115615666656,44179.910017618553,53553.852531433404,35.02553803828706,1510.6099784465557,1025.7183804662072
1.9500000000000002,1.9402161161611493,16.24329128911533,44184.243559270653,53565.370486001295,35.033518949375107,1510.6094088452608,1025.7269578477212
2.25,2.2387046338840975,16.2392502345411,44180.4125962211,53565.974581197086,35.033561146556359,1510.6020776804544,1025.7292496436855
2.55,2.537193084759529,16.240647522353179,44178.352546076188,53561.662098213565,35.030381809555152,1510.6076598644393,1025.7278077122717
2.85,2.8356815164739264,16.240530504687676,44179.265186254146,53562.920560918137,35.03117686180326,1510.6131951825983,1025.7297717705444
3.15,3.1341699386295718,16.241631498058222,44176.7138680159,53558.39750192214,35.027822689444463,1510.6176697261435,1025.7282638423233
3.4499999999999997,3.4326586897142555,16.243541565282879,44176.9173009432,53556.163734165726,35.026201516078451,1510.6266166257271,1025.7279015402364
3.75,3.7311467072649345,16.240439722616472,44179.4669222133,53563.283053435836,35.031080691521296,1510.6277353721364,1025.7336957343455
4.05,4.0296340620840665,16.240916733199523,44177.050264832869,53559.733590099509,35.028396063969,1510.6310741195691,1025.7328468108515
4.35,4.3281218777154118,16.24336197892017,44175.673115541576,53554.888588035254,35.024899926984531,1510.6394952380329,1025.730919075264
4.6499999999999995,4.626609231383763,16.243148019451926,44181.626276216724,53562.383568997808,35.03025554214441,1510.649993551375,1025.7364122618515
4.9499999999999993,4.9250957596092784,16.243168263210112,44180.68041666552,53561.210592150048,35.029279506350477,1510.6539060993243,1025.7369826693889
5.2499999999999991,5.2235822610536689,16.243321435249918,44179.081959002215,53559.073834973868,35.027606930444115,1510.657421815725,1025.7369867595717
5.55,5.5220684309973382,16.24201176731194,44179.433476733022,53561.200804163076,35.028954869223426,1510.6599480634736,1025.7396514835361
5.85,5.8205544668631051,16.242354629440442,44176.100021079583,53556.714229823476,35.025574687444127,1510.662074500867,1025.7382986981611
6.1499999999999995,6.1190405739292011,16.242601915376881,44176.457491328969,53556.82648487101,35.02555574812466,1510.6677850310537,1025.7395525605962
6.4499999999999993,6.4175258113173967,16.241022045385431,44180.036760424737,53563.217603827739,35.030007598834153,1510.6730645486814,1025.7446663994508
6.7499999999999991,6.7160107681122119,16.243068548977035,44176.858736149115,53556.706969667088,35.025263992137162,1510.678827882781,1025.7418714977323
7.0499999999999989,7.014496415336593,16.239322507263068,44167.779252399778,53550.563596941916,35.020385436602105,1510.6667230989608,1025.7403115227178
7.35,7.3129817825177481,16.2383558435572,44170.360456083523,53554.948484912013,35.023410690319793,1510.6722321698264,1025.7441866628592
7.6499999999999995,7.6114666382329332,16.238819757886606,44169.214459174611,53552.956557064885,35.021865977908895,1510.6768455902979,1025.7442172457686
7.9499999999999993,7.9099506557926826,16.234026453971588,44169.991067232389,53560.1235990598,35.026661448270247,1510.6726934004962,1025.7503377724675
8.25,8.2084341140771766,16.231144100712893,44161.584766017622,53553.673720703358,35.021618499473256,1510.6630375482075,1025.748451590491
8.5499999999999989,8.50691819518099,16.230099268636838,44155.451535125329,53547.593042922606,35.016974387914487,1510.6594615261217,1025.7464475310549
8.85,8.8054022448844442,16.227202761777402,44153.612218146831,53549.124437666869,35.017775010343875,1510.6565008727841,1025.7490578375544
9.1499999999999986,9.1038848324047272,16.21585816474084,44148.175332421837,53557.268122333466,35.022826380587446,1510.6325948753668,1025.7568876908779
9.45,9.4023668226445043,16.207257715786781,44130.047425691344,53546.450154561993,35.014184308886868,1510.60128197592,1025.7535534305894
9.75,9.7008490349990666,16.1998260824205,44121.574929467817,53545.82667558152,35.013088396838938,1510.5822455244463,1025.7557514919847
10.049999999999999,9.9993304066756625,16.19348712496139,44117.150085811743,53548.695637227014,35.014625774885246,1510.5695881015054,1025.7597219778584
10.35,10.297809992850651,16.189125771305005,44122.2626746777,53560.571933061168,35.022896733534573,1510.5707523791834,1025.7684140970346
10.649999999999999,10.596287488929907,16.186103028696916,44125.308995899089,53568.20110554553,35.028151891775913,1510.5725354432268,1025.7744782697791
10.95,10.894764901622565,16.182497026583629,44111.2470513708,53555.8188991025,35.01871363839259,1510.5555781125058,1025.76937767221
11.25,11.193242199244377,16.18162033879894,44117.464976885218,53564.508406824745,35.0248957614582,1510.5650021290726,1025.7756596343447
11.549999999999999,11.491718388333373,16.176721829937691,44111.674212501632,53563.849005131429,35.023949703541824,1510.553882849541,1025.7773874771835
11.85,11.790194575263344,16.170071821800505,44099.095044244241,53557.223843477426,35.018512179421052,1510.5322127610414,1025.776064907549
12.149999999999999,12.088670096139856,16.164541499941084,44099.1393278836,53564.472870354592,35.023311216474433,1510.5257823499449,1025.7823560108313
12.45,12.387144286104713,16.158132254456724,44093.564629593966,53566.041769083655,35.023889163229057,1510.5117850596412,1025.7856033389351
12.75,12.685618025582727,16.1498139101681,44081.057351094059,53561.672778551314,35.019984561515756,1510.4867592348578,1025.7858428780132
13.049999999999999,12.984092146751634,16.141182693513706,44064.17359090926,53552.390458935923,35.012460454545248,1510.4565901565834,1025.7833702091937
13.35,13.282565827085238,16.127081749176071,44052.255547350338,53556.262289668623,35.014178212758296,1510.4203063379373,1025.7892634259345
13.649999999999999,13.581038143081477,16.11526869411129,44040.429483900385,53557.268239630946,35.013958371339911,1510.3887897081756,1025.7931385240029
13.95,13.8795099747936,16.107379051008593,44027.926782061739,53552.339991597553,35.009672082159796,1510.3646074389797,1025.792982643711
14.249999999999998,14.177981080443976,16.104486197490544,44030.370144627144,53559.08103689571,35.014282292556942,1510.3660277531071,1025.7985196759439
14.549999999999999,14.476451209293217,16.100714584332209,44025.850942165154,53558.498176267742,35.013468832243163,1510.3584882307173,1025.8000873050621
14.85,14.774921168686371,16.096370312419261,44018.265484997486,53554.93094690072,35.010430016612595,1510.34662006428,1025.8000749060843
15.149999999999999,15.073390824630437,16.090773922174996,44012.670908261563,53555.417320224456,35.010269043243753,1510.3342290061287,1025.8025635746787
15.45,15.371860049494037,16.085278098183569,44004.840306411133,53553.051534968974,35.008027291437244,1510.3197413342714,1025.8034284832834
15.749999999999998,15.670328659852855,16.07707072387112,43997.62425645809,53554.9681137435,35.008726330325558,1510.3003194060088,1025.8071779921286
16.05,15.968796337389318,16.073994980184388,43996.198283823454,53557.242611838519,35.010052905368127,1510.2973797985978,1025.8102309746998
16.35,16.267262567127233,16.070592036891412,44000.519652207164,53566.941051986738,35.016789780138559,1510.2996828587957,1025.8175204467732
16.650000000000002,16.565728436044378,16.06762117426598,43988.331062336205,53555.976465834865,35.008433641686487,1510.285881078363,1025.8131016509753
16.95,16.86419417281946,16.062688975813483,43988.330856114648,53562.409030281007,35.012670472103174,1510.2805967653278,1025.8188192270227
17.25,17.162661778868607,16.05996559515199,43956.402607363081,53527.081635637165,34.986502412507285,1510.2469798142897,1025.8006430273083
17.55,17.461129596822424,16.062896714666429,43983.448398299552,53556.19295921467,35.007898210572307,1510.2856733516096,1025.8177530403511
17.85,17.759594939118521,16.06275065383597,43981.887771478992,53554.483164378966,35.006517618153481,1510.2886051380312,1025.8180507648931
18.150000000000002,18.058059869799376,16.059277449609187,43979.74442066624,53556.403269201772,35.007555818875467,1510.2841075345314,1025.8209729141045
18.45,18.35652397713724,16.052581102016543,43973.628286713691,53557.690048085264,35.007899707051315,1510.2689017484324,1025.8241008676221
18.75,18.654987027091455,16.041810724881703,43964.15889925279,53560.208629634617,35.008852658033362,1510.2418723491267,1025.8286318673634
19.176701891123571,19.079503815329328,16.049393003944459,43958.948202700485,53543.968602016168,34.997341834752326,1510.2589589823667,1025.8199240918875
