% Device,CC1449004
% File name,CC1449004_20171003_002548
% Cast time (UTC),2017-10-03 00:25:48
% Cast time (local),2017-10-03 11:25:48
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.4002917
% Start longitude,150.2399213
% Start altitude,-0.56000000238418579
% Start GPS horizontal error(Meter),465.82998657226562
% Start GPS vertical error(Meter),488.01998901367188
% Start GPS number of satellites,5
% End latitude,-36.4012975
% End longitude,150.2390456
% End altitude,4.8400001525878906
% End GPS horizontal error(Meter),4.5999999046325684
% End GPS vertical error(Meter),5.440000057220459
% End GPS number of satellites,4
% Cast duration (Seconds),194
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-07-10
% Temperature calibration date,2017-07-08
% Pressure calibration date,2017-06-13
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14918941167447841,16.6603289010332,45308.167855599895,54378.072678245495,35.659183590603135,1512.5669092007022,1026.1026188531059
0.44999999999999996,0.44756791255148382,16.660557992723803,45311.284093994618,54381.513687248778,35.6616096375507,1512.5753694565858,1026.1057519855883
0.74999999999999989,0.74594557568615549,16.651138995015405,45300.467255021722,54380.826488854305,35.66034859275868,1512.5504658172395,1026.1083266256533
1.05,1.0443219972979256,16.635837390263344,45287.235245684467,54384.921841724521,35.662203742249837,1512.5113728176657,1026.1146816724
1.35,1.342696628232777,16.61824218525426,45270.887128214417,54388.27392889544,35.663354298403476,1512.4645210279873,1026.1210334617847
1.65,1.6410698971010056,16.600446461648982,45249.93504333149,54386.357469801354,35.660615561238266,1512.4125645695115,1026.1244406208748
1.9500000000000002,1.9394432390212075,16.569709393343047,45201.244384652564,54368.006228943072,35.644911068057581,1512.3065146421743,1026.1209215858173
2.25,2.2378145043717752,16.528993358670668,45171.004827970413,54384.902178876611,35.654417093711764,1512.1991763892218,1026.1391143023727
2.55,2.5361825186015521,16.488438388956954,45120.969547967725,54377.763179413429,35.646255921815886,1512.0718592524172,1026.1436741006689
2.85,2.834549369682017,16.472269635124572,45102.903944521146,54377.183044645382,35.644591463359887,1512.0258849221079,1026.1475054608086
