% Device,CC1449004
% File name,CC1449004_20160916_020912
% Cast time (UTC),2016-09-16 02:09:12
% Cast time (local),2016-09-16 12:09:12
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-36.4000973
% Start longitude,150.1600189
% Start altitude,41.310001373291016
% Start GPS horizontal error(Meter),7.2600002288818359
% Start GPS vertical error(Meter),8.2200002670288086
% Start GPS number of satellites,3
% End latitude,-36.4002552
% End longitude,150.158912
% End altitude,-4
% End GPS horizontal error(Meter),5.559999942779541
% End GPS vertical error(Meter),6.179999828338623
% End GPS number of satellites,3
% Cast duration (Seconds),186.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2015-01-26
% Temperature calibration date,2015-01-26
% Pressure calibration date,2015-01-12
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14931416307932691,17.800632065907898,45601.407172649684,53271.885217055824,34.916620683827752,1515.1121489405884,1025.2588545754384
0.44999999999999996,0.44792904659433891,17.78428216780565,45595.492704310826,53285.330960420506,34.925466248631778,1515.0791911921297,1025.2709504797351
0.74999999999999989,0.74654558303937879,17.769497373160544,45578.723007116248,53284.146186528022,34.923650850647483,1515.038674733763,1025.2744922886113
1.05,1.0451607241890595,17.759724487426187,45573.218219579394,53289.88758215752,34.927203657453212,1515.0189858667754,1025.280922012535
1.35,1.3437747425575408,17.751401377538041,45562.471935505135,53287.694049070466,34.925009220320135,1514.9970070049144,1025.2825925482428
1.65,1.6423872212987529,17.755917649710689,45580.908265852937,53303.625289119904,34.936852141313054,1515.0287562751234,1025.2918848664835
1.9500000000000002,1.9409977106025866,17.732755585624826,45554.5084227292,53301.627520193906,34.933961410705841,1514.9623462809432,1025.2966443226878
2.25,2.2396072704854189,17.727687796671631,45548.748038889236,53301.208639749231,34.933252884034282,1514.9516185867408,1025.2986575568957
2.55,2.5382163871876853,17.747666825487762,45576.423232021705,53308.667602938425,34.939748643856127,1515.0227580642008,1025.3000779717436
2.85,2.8368236232219388,17.706930182880274,45536.756109091446,53313.07578663843,34.940562894411087,1514.9088401436891,1025.3119628067677
